"A.TWEX.EPS.","B.ABI.EPS.","H.HB.EPS.","F.RCD.EPS.","I.CPR.EPS.","DGE.EPS.","K.BBCA.EPS.","K.CHRE.EPS.","DK.CAB.EPS.","DK.RBR.EPS.","CN.KCM.EPS.","CN.YWU.EPS.","CN.JYB.EPS.","CN.TTB.EPS.","IN.MLC.EPS.","IN.UBB.EPS.","MX.BEC.EPS.","BR.AVS.EPS.","CL.CVZ.EPS.","U.STZ.EPS.","U.BF.B.EPS.","U.TAP.EPS.","U.SAM.EPS."
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.08,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.14,0.06,0.17,0.22,0.5,5.45,1.88,0,18.55
0.18,1.34,0,1.18,0.2,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.14,0.06,0.17,0.22,0.5,5.45,1.88,0,18.67
0.18,1.34,0,1.18,0.29,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.14,0.06,0.17,0.22,0.5,5.45,1.88,0,18.67
0.18,1.34,0,1.18,0.29,0.65,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.14,0.14,0.15,0.22,0.5,5.45,1.88,0,18.67
0.18,3.87,0,1.18,0.29,1.49,0.01,0.09,6.39,3.84,39.43,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,0,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,0,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.5,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.18,3.87,2.26,1.18,0.29,1.49,0.01,0.09,6.39,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,3.84,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.35,5.19,2.07,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.35,5.19,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.35,5.19,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.35,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,1.18,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.88,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,5.45,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,3.87,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,40.42,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,41.57,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,18.67
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,41.57,5.98,5.38,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,7.8
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,41.57,5.98,5.22,2.12,0.14,0.14,0.15,0.25,0.59,2.89,1.6,0,7.8
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,41.57,5.98,5.22,2.12,0.17,0.18,0.15,0.25,0.59,2.89,1.6,0,7.8
0.26,2.44,2.26,5.77,0.29,1.49,0.01,0.2,6.62,4.07,41.57,5.98,5.22,2.12,0.17,0.18,0.15,0.25,0.59,2.89,1.6,0,7.8
