"A.ASBX.EPS.","D.RHM.EPS.","I.LDO.EPS.","F.CSF.EPS.","BA..EPS.","RR..EPS.","TK.ASE.EPS.","IS.ESLT.EPS.","U.NOC.EPS.","U.RTX.EPS.","U.HII.EPS.","U.LMT.EPS.","X.AXON.EPS.","X.MANT.EPS.","U.BWXT.EPS.","U.CW.EPS.","X.SWBI.EPS.","U.GD.EPS.","U.RGR.EPS.","X.POWW.EPS.","U.CACI.EPS.","X.HON.EPS."
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.16,8.38,1.43,5.87,0.6,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.16,8.38,1.43,5.87,0.6,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.83,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.16,8.38,1.43,5.87,0.6,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.83,1.99,7.03,0.04,11.98,1.82,0,10.53,8.03
0.16,8.38,1.43,5.87,0.6,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.83,1.99,7.03,0.04,11.98,1.82,0,10.53,8.03
0.16,8.38,1.43,6.09,0.6,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.83,2.55,7.03,0.04,11.98,1.82,0,10.53,8.03
0.16,8.38,1.43,6.09,0.6,0.06,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.83,2.55,7.03,0.04,11.98,1.82,0,10.53,8.03
0.16,8.38,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.26,2.83,2.55,7.15,0.04,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.04,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.04,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.04,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.04,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.04,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.43,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.2,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,3.78,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,21.95,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.22,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.98,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,2.83,2.55,7.15,0.2,11.85,1.82,0,10.53,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,3.01,2.55,7.15,0.2,11.85,1.82,0,11.01,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,3.01,2.55,7.15,0.2,11.85,1.82,0,11.01,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,3.01,2.55,7.15,0.2,11.85,1.82,0,11.01,8.03
0.16,8.97,1.65,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,3.01,2.55,7.15,0.2,11.85,1.82,0,11.01,8.31
0.16,8.97,1.37,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,3.01,2.82,7.15,0.2,11.85,1.82,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,6.41,13.26,22.03,0.01,3.01,2.82,7.15,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.54,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.27,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0.2,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.03,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,6.09,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,8.45,1.37,3.41,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,8.31
0.16,0,1.37,3.41,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,7.74
0.16,0,1.37,3.41,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,7.74
0.16,0,1.37,3.41,0.6,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,13.3,4.75,14.63,22.82,0,3.01,2.82,7.07,0,11.85,1.94,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,13.3,0,14.63,22.82,0,3.01,2.82,7.07,0,11.26,1.94,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,14.63,22.82,0,3.14,2.82,7.07,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,14.63,22.82,0,3.14,2.82,7.07,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,14.63,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,14.63,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,14.63,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.57,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.3,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,11.01,7.74
0.16,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.16,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.16,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.16,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0.07,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
0.18,0,1.06,3.41,0.56,0,0.31,1.82,14.27,0,12.89,22.82,0,3.14,2.88,5.95,0,11.26,2.64,0,12.61,7.74
