Name,AMYRIS - DS FREE FLOAT SHRE,GROWGENERATION - DS FREE FLOAT SHRE,ADVISORSHARES PURE (NYS) CANNABIS ETF - DS FREE FLOAT SHRE,AMPLIFY SEYMOUR CANNABIS ETF - DS FREE FLOAT SHRE,ETFMG ALTERNATIVE HARVEST ETF - DS FREE FLOAT SHRE,GLOBAL X CANNABIS ETF - DS FREE FLOAT SHRE,CONSTELLATION BRANDS 'A' - DS FREE FLOAT SHRE,INNOVATIVE INDL.PROPS. - DS FREE FLOAT SHRE,CARA THERAPEUTICS - DS FREE FLOAT SHRE,TILRAY 2 - DS FREE FLOAT SHRE,SUNDIAL GROWERS - DS FREE FLOAT SHRE,CANNTRUST HOLDINGS - DS FREE FLOAT SHRE
Code,@AMRS(FFNOSH),@GRWG(FFNOSH),U:YOLO(FFNOSH),U:CNBS(FFNOSH),U:MJ(FFNOSH),@POTX(FFNOSH),U:STZ(FFNOSH),U:IIPR(FFNOSH),@CARA(FFNOSH),@TLRY(FFNOSH),@SNDL(FFNOSH),@CNTTQ(FFNOSH)
01/27/17,10307,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
01/30/17,10307,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
01/31/17,10307,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/01/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/02/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/03/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/06/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/07/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/08/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/09/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/10/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/13/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/14/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/15/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/16/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/17/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/20/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/21/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/22/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/23/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/24/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/27/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
02/28/17,10506,NA,NA,NA,43,NA,172705,2373,22768,NA,NA,NA
03/01/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/02/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/03/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/06/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/07/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/08/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/09/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/10/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/13/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/14/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/15/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/16/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/17/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/20/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/21/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/22/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/23/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/24/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/27/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/28/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/29/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/30/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
03/31/17,9737,7546,NA,NA,100,NA,172705,2548,28179,NA,NA,NA
04/03/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/04/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/05/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/06/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/07/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/10/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/11/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/12/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/13/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/14/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/17/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/18/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/19/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/20/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/21/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/24/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/25/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/26/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/27/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
04/28/17,12231,7546,NA,NA,100,NA,171447,2548,28939,NA,NA,NA
05/01/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/02/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/03/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/04/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/05/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/08/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/09/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/10/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/11/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/12/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/15/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/16/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/17/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/18/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/19/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/22/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/23/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/24/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/25/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/26/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/29/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/30/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
05/31/17,13185,8486,NA,NA,150,NA,171904,2549,28939,NA,NA,NA
06/01/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/02/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/05/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/06/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/07/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/08/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/09/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/12/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/13/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/14/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/15/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/16/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/19/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/20/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/21/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/22/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/23/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/26/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/27/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/28/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/29/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
06/30/17,9933,9511,NA,NA,105,NA,171963,2548,28939,NA,NA,86863
07/03/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/04/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/05/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/06/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/07/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/10/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/11/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/12/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/13/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/14/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/17/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/18/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/19/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/20/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/21/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/24/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/25/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/26/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/27/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/28/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
07/31/17,9933,9511,NA,NA,105,NA,171963,2548,29013,NA,NA,86863
08/01/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/02/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/03/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/04/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/07/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/08/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/09/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/10/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/11/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/14/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/15/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/16/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/17/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/18/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/21/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/22/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/23/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/24/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/25/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/28/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/29/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/30/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
08/31/17,16222,9591,NA,NA,105,NA,171963,2521,29013,NA,NA,86863
09/01/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/04/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/05/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/06/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/07/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/08/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/11/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/12/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/13/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/14/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/15/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/18/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/19/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/20/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/21/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/22/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/25/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/26/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/27/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/28/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
09/29/17,18514,9591,NA,NA,153,NA,172271,2521,29013,NA,NA,86863
10/02/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/03/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/04/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/05/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/06/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/09/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/10/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/11/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/12/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/13/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/16/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/17/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/18/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/19/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/20/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/23/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/24/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/25/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/26/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/27/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/30/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
10/31/17,16559,9591,NA,NA,153,NA,172271,2521,29040,NA,NA,86863
11/01/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/02/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/03/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/06/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/07/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/08/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/09/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/10/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/13/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/14/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/15/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/16/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/17/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/20/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/21/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/22/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/23/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/24/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/27/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/28/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/29/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
11/30/17,23941,11374,NA,NA,153,NA,172271,2521,29040,NA,NA,90906
12/01/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/04/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/05/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/06/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/07/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/08/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/11/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/12/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/13/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/14/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/15/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/18/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/19/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/20/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/21/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/22/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/25/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/26/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/27/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/28/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
12/29/17,23941,11374,NA,NA,1400,NA,171381,3021,26968,NA,NA,90906
01/01/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/02/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/03/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/04/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/05/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/08/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/09/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/10/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/11/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/12/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/15/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/16/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/17/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/18/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/19/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/22/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/23/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/24/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/25/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/26/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/29/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/30/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
01/31/18,23941,11374,NA,NA,11750,NA,171381,6782,26968,NA,NA,91715
02/01/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/02/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/05/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/06/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/07/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/08/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/09/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/12/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/13/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/14/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/15/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/16/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/19/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/20/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/21/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/22/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/23/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/26/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/27/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
02/28/18,23941,11374,NA,NA,12450,NA,171381,6782,26968,NA,NA,92469
03/01/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/02/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/05/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/06/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/07/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/08/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/09/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/12/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/13/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/14/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/15/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/16/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/19/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/20/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/21/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/22/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/23/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/26/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/27/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/28/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/29/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
03/30/18,19166,16182,NA,NA,12400,NA,171381,6782,27090,75127,NA,91745
04/02/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/03/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/04/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/05/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/06/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/09/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/10/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/11/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/12/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/13/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/16/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/17/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/18/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/19/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/20/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/23/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/24/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/25/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
04/26/18,23015,16197,NA,NA,12900,NA,168058,6782,27100,75127,NA,68710
