"","X.AMRS.P.","X.GRWG.P.","U.YOLO.P.","U.CNBS.P.","U.MJ.P.","X.POTX.P.","U.STZ.P.","U.IIPR.P.","X.CARA.P.","X.TLRY.P.","X.SNDL.P.","X.CNTTQ.P.","total_market_cap","number_of_stocks","divisor","index"
"214",38789.1,0,0,0,749.04,0,27681115.5,0,136440.9,0,0,0,27857094.54,4,2230.46092148298,12489.3891983001
"215",40439.7,0,0,0,750.24,0,27779630.75,0,134864.85,0,0,0,27955685.54,4,2230.46092148298,12533.5912728804
"216",38789.1,0,0,0,750.24,0,27819704.75,0,125183.4,0,0,0,27984427.49,4,2230.46092148298,12546.4773762518
"217",38494.35,0,0,0,746.64,0,27833062.75,0,123832.5,0,0,0,27996136.24,4,2230.46092148298,12551.7268517693
"218",37315.35,0,0,0,746.64,0,27649390.25,0,124282.8,0,0,0,27811735.04,4,2230.46092148298,12469.0528186921
"219",36431.1,0,0,0,746.64,0,27851430,0,124507.95,0,0,0,28013115.69,4,2230.46092148298,12559.339381465
"220",36549,0,0,0,746.64,0,27742896.25,0,123832.5,0,0,0,27904024.39,4,2230.46092148298,12510.4296252127
"221",35782.65,0,0,0,746.64,0,27392248.75,0,122031.3,0,0,0,27550809.34,4,2230.46092148298,12352.0699576669
"222",36607.95,0,0,0,1342.44,0,27746222.4,0,113033.8,0,0,0,27897206.59,4,2230.46092148298,12507.3729475842
"223",36254.25,0,0,0,1373.24,0,28116621,0,111773.2,0,0,0,28266021.69,4,2230.46092148298,12672.7267076289
"224",36254.25,0,0,0,1373.24,0,28116621,0,111773.2,0,0,0,28266021.69,4,2230.46092148298,12672.7267076289
"225",35841.6,0,0,0,1373.24,0,28091366.55,0,119126.7,0,0,0,28247708.09,4,2230.46092148298,12664.5160280229
"226",35664.75,0,0,0,1373.24,0,27946574.37,0,126480.2,0,0,0,28110092.56,4,2230.46092148298,12602.8177805107
"227",37138.5,0,0,0,1381.16,0,27872494.65,0,125639.8,0,0,0,28036654.11,4,2230.46092148298,12569.8925455099
"228",37728,0,0,0,1381.16,0,27333733.05,0,118076.2,0,0,0,27490918.41,4,2230.46092148298,12325.2185883274
"229",38907,0,0,0,1339.36,0,27758007.81,0,126270.1,0,0,0,27924524.27,4,2230.46092148298,12519.6204968404
"230",38022.75,0,0,0,1339.36,0,27158635.53,0,125429.7,0,0,0,27323427.34,4,2230.46092148298,12250.1260061679
"231",38022.75,0,0,0,1339.36,0,27379191.06,0,127950.9,0,0,0,27546504.07,4,2230.46092148298,12350.1397422758
"232",38907,0,0,0,1290.08,0,28027388.61,0,130892.3,0,0,0,28198477.99,4,2230.46092148298,12642.4443120265
"233",40911.3,0,0,0,1296.24,0,27714233.43,0,136565,0,0,0,27893005.97,4,2230.46092148298,12505.4896507465
"234",41972.4,0,0,0,1296.24,0,27389292.84,0,144338.7,0,0,0,27576900.18,4,2230.46092148298,12363.767468145
"235",45332.55,0,0,0,1296.24,0,27417914.55,0,152742.7,0,0,0,27617286.04,4,2230.46092148298,12381.8739768092
"236",49282.2,0,0,0,1296.24,0,27912901.77,0,157785.1,0,0,0,28121265.31,4,2230.46092148298,12607.8269469535
"237",46157.85,0,0,0,1340.24,0,27951625.26,0,157785.1,0,0,0,28156908.45,4,2230.46092148298,12623.8071148447
"238",42797.7,0,0,0,1327.48,0,28054326.69,0,154003.3,0,0,0,28252455.17,4,2230.46092148298,12666.6443235489
"239",43623,0,0,0,1327.48,0,27877545.54,0,162827.5,0,0,0,28085323.52,4,2230.46092148298,12591.7128829707
"240",43681.95,0,0,0,1327.48,0,27941523.48,0,181106.2,0,0,0,28167639.11,4,2230.46092148298,12628.6180756182
"241",46747.35,0,0,0,1347.28,0,27830403.9,0,180265.8,0,0,0,28058764.33,4,2230.46092148298,12579.8053934719
"242",44625.15,0,0,0,1347.28,0,27555972.21,0,172071.9,0,0,0,27774016.54,4,2230.46092148298,12452.1421884108
"243",51286.5,0,0,0,1335.84,0,28030755.87,0,175433.5,0,0,0,28258811.71,4,2230.46092148298,12669.4942008719
"244",77589,0,0,0,1358.72,0,27865760.13,0,195306,0,0,0,28140013.85,4,2230.46092148298,12616.2326266135
"245",75347.54,0,0,0,1358.72,0,27923003.55,0,196441.5,0,0,0,28196151.31,4,2230.46092148298,12641.4011733741
"246",76123.43,0,0,0,1358.72,0,28386001.8,0,219832.8,0,0,0,28683316.75,4,2230.46092148298,12859.8158675334
"247",77071.74,0,0,0,1356.08,0,28795123.89,0,202573.2,0,0,0,29076124.91,4,2230.46092148298,13035.926623932
"248",75606.17,0,0,0,1351.68,0,28426408.92,0,196895.7,0,0,0,28700262.47,4,2230.46092148298,12867.4132747943
"249",83278.86,0,0,0,1368.4,0,28830480.12,0,198031.2,0,0,0,29113158.58,4,2230.46092148298,13052.5302190201
"250",82675.39,0,0,0,1366.2,0,28572884.73,0,185313.6,0,0,0,28842239.92,4,2230.46092148298,12931.0671360355
"251",99572.55,0,0,0,1355.64,0,28621710,0,171687.6,0,0,0,28894325.79,4,2230.46092148298,12954.4192017445
"252",105348.62,0,0,0,1355.64,0,28443245.22,0,183723.9,0,0,0,28733673.38,4,2230.46092148298,12882.3926495406
"253",100951.91,0,0,0,1355.64,0,28530793.98,0,176002.5,0,0,0,28809104.03,4,2230.46092148298,12916.2110631579
"254",115090.35,0,0,0,1355.64,0,28138508.19,0,173958.6,0,0,0,28428912.78,4,2230.46092148298,12745.7569447566
"255",139660.2,0,0,0,1395.24,0,28150293.6,0,176229.6,0,0,0,28467578.64,4,2230.46092148298,12763.0923123605
"256",135780.75,0,0,0,1410.2,0,28175548.05,0,172823.1,0,0,0,28485562.1,4,2230.46092148298,12771.1549777167
"257",138367.05,0,0,0,1412.84,0,28111570.11,0,179636.1,0,0,0,28430986.1,4,2230.46092148298,12746.6864925375
"258",143539.65,0,0,0,1412.84,0,28185649.83,0,179636.1,0,0,0,28510238.42,4,2230.46092148298,12782.2183053735
"259",144832.8,0,0,0,1412.84,0,28549313.91,0,175548.3,0,0,0,28871107.85,4,2230.46092148298,12944.0097210061
"260",138367.05,0,0,0,1430,0,28308554.82,0,170552.1,0,0,0,28618903.97,4,2230.46092148298,12830.9371817964
"261",140953.35,0,0,0,1409.76,0,28034123.13,0,160332.6,0,0,0,28336818.84,4,2230.46092148298,12704.4677479305
"262",135780.75,0,0,0,1402.72,0,27885963.69,0,159197.1,0,0,0,28182344.26,4,2230.46092148298,12635.2109505968
"263",135780.75,0,0,0,1402.72,0,27951625.26,0,154882.2,0,0,0,28243690.93,4,2230.46092148298,12662.7149832427
"264",133194.45,0,0,0,1395.68,0,28136824.56,0,158742.9,0,0,0,28430157.59,4,2230.46092148298,12746.3150401655
"265",154548,0,0,0,1395.68,0,27518932.35,0,162376.5,0,0,0,27837252.53,4,2230.46092148298,12480.4932746778
"266",150174,0,0,0,1332.76,0,27561023.1,0,148523.4,0,0,0,27861053.26,4,2230.46092148298,12491.1640422177
"267",112266,0,0,0,1338.04,0,26949865.41,0,133761.9,0,0,0,27197231.35,4,2230.46092148298,12193.5475703906
"268",116737.2,0,0,0,1342.88,0,26869051.17,0,165101.7,0,0,0,27152232.95,4,2230.46092148298,12173.3730855715
"269",112266,0,0,0,1342.88,0,27936472.59,0,190309.8,0,0,0,28240391.27,4,2230.46092148298,12661.2356208526
"270",118681.2,0,0,0,1390.4,0,28040857.65,0,196441.5,0,0,0,28357370.75,4,2230.46092148298,12713.6819465753
"271",114112.8,0,0,0,1340.68,0,25912749.33,0,212565.6,0,0,0,26240768.41,4,2230.46092148298,11764.7290554425
"272",111099.6,0,0,0,1249.6,0,25737651.81,0,218697.3,0,0,0,26068698.31,4,2230.46092148298,11687.5835209287
"273",115084.8,0,0,0,1195.92,0,25656837.57,0,214382.4,0,0,0,25987500.69,4,2230.46092148298,11651.1795565203
"274",116251.2,0,0,0,1197.24,0,24907622.22,0,211657.2,0,0,0,25236727.86,4,2230.46092148298,11314.5796982718
"275",115959.6,0,0,0,1232,0,25663572.09,0,230733.6,0,0,0,26011497.29,4,2230.46092148298,11661.9381399902
"276",117709.2,0,0,0,1232,0,25816782.42,0,277062,0,0,0,26212785.62,4,2230.46092148298,11752.183312215
"277",115279.2,0,0,0,1221.44,0,26062592.4,0,265707,0,0,0,26444800.04,4,2230.46092148298,11856.2041528248
"278",113918.4,0,0,0,1207.36,0,26123203.08,0,271838.7,0,0,0,26510167.54,4,2230.46092148298,11885.5108756507
"279",114696,0,0,0,1217.04,0,26498652.57,0,256395.9,0,0,0,26870961.51,4,2230.46092148298,12047.268459711
"280",115862.4,0,0,0,1211.76,0,26350493.13,0,222558,0,0,0,26690125.29,4,2230.46092148298,11966.192742016
"281",115473.6,0,0,0,1211.76,0,26023868.91,0,232323.3,0,0,0,26372877.57,4,2230.46092148298,11823.9585890011
"282",115473.6,0,0,0,1211.76,0,26023868.91,0,232323.3,0,0,0,26372877.57,4,2230.46092148298,11823.9585890011
"283",117612,0,0,0,1211.76,0,26335340.46,0,223239.3,0,0,0,26677403.52,4,2230.46092148298,11960.4890913143
"284",139384.8,0,0,0,1208.68,0,26310086.01,0,209386.2,0,0,0,26660065.69,4,2230.46092148298,11952.7158863085
"285",130928.4,0,0,0,1208.68,0,26230955.4,0,214609.5,0,0,0,26577701.98,4,2230.46092148298,11915.7891196449
"286",128692.8,0,0,0,1219.24,0,25446383.82,0,204390,0,0,0,25780685.86,4,2230.46092148298,11558.4566453014
"287",122450.52,0,0,0,1158.42,0,25100944.7,46668.55,204001.28,0,0,0,25475223.47,5,2204.03331100056,11558.4566453014
"288",124828.2,0,0,0,1158.42,0,25218384.1,44962.65,216296,0,0,0,25605629.37,5,2204.03331100056,11617.6235822751
"289",119775.63,0,0,0,1170.03,0,25712320.4,37529.8,221532.64,0,0,0,26092328.5,5,2204.03331100056,11838.4456213844
"290",120766.33,0,0,0,1172.18,0,25556885.9,40576.05,222671.04,0,0,0,25942071.5,5,2204.03331100056,11770.2719693574
"291",119973.77,0,0,0,1193.25,0,25888479.5,41160.93,216523.68,0,0,0,26267331.13,5,2204.03331100056,11917.8467035398
"292",115020.27,0,0,0,1200.99,0,26093998.45,41916.4,224037.12,0,0,0,26476173.23,5,2204.03331100056,12012.6012151698
"293",118884,0,0,0,1204.43,0,26392778.1,41307.15,224720.16,0,0,0,26778893.84,5,2204.03331100056,12149.9496883027
"294",115119.34,0,0,0,1207.44,0,26494674.05,40990.34,219028.16,0,0,0,26871019.33,5,2204.03331100056,12191.7482807015
"295",114227.71,0,0,0,1207.44,0,26805543.05,40819.75,205367.36,0,0,0,27167165.31,5,2204.03331100056,12326.1137544545
"296",114425.85,0,0,0,1207.44,0,26871170.95,39966.8,196715.52,0,0,0,27223486.56,5,2204.03331100056,12351.6674744092
"297",110562.12,0,0,0,1207.44,0,26983429.2,41112.19,203090.56,0,0,0,27339401.51,5,2204.03331100056,12404.259669555
"298",100258.84,0,0,0,1179.06,0,27247667.85,40137.39,213108.48,0,0,0,27602351.62,5,2204.03331100056,12523.5637239391
"299",108283.51,0,0,0,1169.17,0,27074962.85,40771.01,217206.72,0,0,0,27442393.26,5,2204.03331100056,12450.9884324489
"300",105509.55,0,0,0,1164.87,0,25983467.25,43061.79,209465.6,0,0,0,26342669.06,5,2204.03331100056,11952.0285508032
"301",102141.17,0,0,0,1170.03,0,26201075.55,44012.22,209465.6,0,0,0,26557864.57,5,2204.03331100056,12049.6656912792
"302",101447.68,0,0,0,1172.18,0,25688141.7,44182.81,209465.6,0,0,0,26044409.97,5,2204.03331100056,11816.7043301976
"303",105806.76,0,0,0,1172.18,0,26042186.95,45206.35,226996.96,0,0,0,26421369.2,5,2204.03331100056,11987.7358786404
"304",105806.76,0,0,0,1172.18,0,26042186.95,45206.35,226996.96,0,0,0,26421369.2,5,2204.03331100056,11987.7358786404
"305",106500.25,0,0,0,1172.18,0,26102633.7,45206.35,227452.32,0,0,0,26482964.8,5,2204.03331100056,12015.6826431891
"306",104221.64,0,0,0,1062.96,0,26318514.95,45498.79,223809.44,0,0,0,26693107.78,5,2204.03331100056,12111.0273818331
"307",109670.49,0,0,0,1052.21,0,26551666.7,43622.3,213791.52,0,0,0,26919803.22,5,2204.03331100056,12213.8821975332
"308",108481.65,0,0,0,1040.6,0,26477403.55,44329.03,211514.72,0,0,0,26842769.55,5,2204.03331100056,12178.9309698837
"309",112861.65,0,0,0,1040.6,0,26477403.55,43164.87,211514.72,0,0,0,26845985.39,5,2204.03331100056,12180.3900403904
"310",115335.33,0,0,0,1058.66,0,26726098.75,44375.1,222215.68,0,0,0,27109083.52,5,2204.03331100056,12299.7612534691
"311",120591.9,0,0,0,1065.11,0,27285662.95,44683.59,236331.84,0,0,0,27688335.39,5,2204.03331100056,12562.5757341346
"312",122447.16,0,0,0,1071.99,0,25344458.75,46771.83,233599.68,0,0,0,25748349.41,5,2204.03331100056,11682.3776126646
"313",124817.77,0,0,0,1074.14,0,25809035.2,45680.25,234055.04,0,0,0,26214662.4,5,2204.03331100056,11893.950181769
"314",127188.38,0,0,0,1074.14,0,25952380.35,45371.76,252724.8,0,0,0,26378739.43,5,2204.03331100056,11968.3941700613
"315",124096.28,0,0,0,1063.82,0,25774494.2,44446.29,253635.52,0,0,0,26197736.11,5,2204.03331100056,11886.2704929387
"316",122962.51,0,0,0,1057.37,0,25733045,43639.47,247943.52,0,0,0,26148647.87,5,2204.03331100056,11863.9984883574
"317",114407.7,0,0,0,1075.43,0,25479168.65,43069.95,253180.16,0,0,0,25890901.89,5,2204.03331100056,11747.0556187948
"318",110800.25,0,0,0,1079.3,0,25781402.4,44042.88,260010.56,0,0,0,26197335.39,5,2204.03331100056,11886.0886808046
"319",110800.25,0,0,0,1079.3,0,25781402.4,44042.88,260010.56,0,0,0,26197335.39,5,2204.03331100056,11886.0886808046
"320",106677.45,0,0,0,1083.6,0,26549939.65,44968.35,254773.92,0,0,0,26957442.97,5,2204.03331100056,12230.9598659206
"321",104306.84,0,0,0,1070.7,0,25988648.4,44327.64,270711.52,0,0,0,26409065.1,5,2204.03331100056,11982.1533405097
"322",99256.41,0,0,0,1062.53,0,25834940.95,45229.38,264108.8,0,0,0,26244598.07,5,2204.03331100056,11907.5324038936
"323",102039.3,0,0,0,1082.74,0,25919566.4,44754.78,260238.24,0,0,0,26327681.46,5,2204.03331100056,11945.2284720906
"324",98019.57,0,0,0,1108.54,0,26173442.75,44636.13,272077.6,0,0,0,26589284.59,5,2204.03331100056,12063.9213832614
"325",96164.31,0,0,0,1109.4,0,26432500.25,44375.1,278452.64,0,0,0,26852601.7,5,2204.03331100056,12183.3919505553
"326",94927.47,0,0,0,1121.01,0,26612113.45,45063.27,294390.24,0,0,0,27047615.44,5,2204.03331100056,12271.8723464852
"327",96473.52,0,0,0,1107.25,0,25900568.85,44493.75,312832.32,0,0,0,26355475.69,5,2204.03331100056,11957.8390936548
"328",95855.1,0,0,0,1112.84,0,25719228.6,44517.48,316019.84,0,0,0,26176733.86,5,2204.03331100056,11876.7414854164
"329",92247.65,0,0,0,1112.41,0,25619059.7,44612.4,322850.24,0,0,0,26079882.4,5,2204.03331100056,11832.7986559153
"330",81631.44,0,0,0,1113.7,0,25864300.8,44114.07,348805.76,0,0,0,26339965.77,5,2204.03331100056,11950.8020312281
"331",83522.7,0,0,0,1126.6,0,25879844.25,43188.6,375444.32,0,0,0,26383126.47,5,2204.03331100056,11970.3846299959
"332",70915.5,0,0,0,1141.22,0,25779675.35,42476.7,360645.12,0,0,0,26254853.89,5,2204.03331100056,11912.1856094276
"333",77324.16,0,0,0,1160.14,0,25745134.35,43046.22,379087.2,0,0,0,26245752.07,5,2204.03331100056,11908.0559894466
"334",79845.6,0,0,0,1156.27,0,25866027.85,42642.81,373395.2,0,0,0,26363067.73,5,2204.03331100056,11961.2837058402
"335",80370.9,0,0,0,1153.69,0,26251160,42547.89,371118.4,0,0,0,26746350.88,5,2204.03331100056,12135.1845031135
"336",81946.8,0,0,0,1155.84,0,26696738.9,42785.19,374988.96,0,0,0,27197615.69,5,2204.03331100056,12339.9295075323
"337",80055.72,0,0,0,1167.45,0,26895349.65,42761.46,371801.44,0,0,0,27391135.72,5,2204.03331100056,12427.7321868449
"338",83522.7,0,0,0,1177.34,0,26846992.25,42832.65,338104.8,0,0,0,27312629.74,5,2204.03331100056,12392.1129520501
"339",90771.84,0,0,0,1182.5,0,26853900.45,42595.35,307595.68,0,0,0,27296045.82,5,2204.03331100056,12384.5886011625
"340",88355.46,0,0,0,1183.79,0,26922982.45,42191.94,353587.04,0,0,0,27408300.68,5,2204.03331100056,12435.5201635122
"341",82261.98,0,0,0,1193.25,0,26978248.05,42595.35,343569.12,0,0,0,27447867.75,5,2204.03331100056,12453.472283293
"342",86044.14,0,0,0,1185.08,0,27375469.55,41764.8,330819.04,0,0,0,27835282.61,5,2204.03331100056,12629.2476937945
"343",88145.34,0,0,0,1176.91,0,27860770.6,42120.75,336055.68,0,0,0,28328269.28,5,2204.03331100056,12852.9224756317
"344",88145.34,0,0,0,1176.91,0,27860770.6,42120.75,336055.68,0,0,0,28328269.28,5,2204.03331100056,12852.9224756317
"345",87620.04,0,0,0,1206.58,0,27648343.45,42263.13,334689.6,0,0,0,28114122.8,5,2204.03331100056,12755.7612943867
"346",81946.8,0,0,0,1201.42,0,27667341,42714,331274.4,0,0,0,28124477.62,5,2204.03331100056,12760.4594175722
"347",83627.76,0,0,0,1203.57,0,26527488,42832.65,331274.4,0,0,0,26986426.38,5,2204.03331100056,12244.1100346841
"348",82261.98,0,0,0,1203.57,0,27434189.25,40578.3,342203.04,0,0,0,27900436.14,5,2204.03331100056,12658.8087397527
"349",84363.18,0,0,0,1193.25,0,27252849,40079.97,369069.28,0,0,0,27747554.68,5,2204.03331100056,12589.4443343978
"350",80265.84,0,0,0,1182.5,0,27427281.05,39178.23,364971.04,0,0,0,27912878.66,5,2204.03331100056,12664.4540809269
"351",73319.61,14639.24,0,0,2791,0,27565445.05,41608.84,467489.61,0,0,0,28165293.35,6,2223.96426802303,12664.4540809269
"352",77993.37,14563.78,0,0,2791,0,27361653.15,41914.6,472280.04,0,0,0,27971195.94,6,2223.96426802303,12577.1786634255
"353",68937.96,14337.4,0,0,2776,0,27418645.8,41405,508349.16,0,0,0,28054451.32,6,2223.96426802303,12614.6142379071
"354",67574.78,15092,0,0,2774,0,27252849,41481.44,504967.68,0,0,0,27884738.9,6,2223.96426802303,12538.3034704905
"355",64751.05,14337.4,0,0,2808,0,27150953.05,40513.2,478761.21,0,0,0,27752123.91,6,2223.96426802303,12478.6734701767
"356",63290.5,14035.56,0,0,2791,0,27007607.9,39748.8,490596.39,0,0,0,27618070.15,6,2223.96426802303,12418.3965305121
"357",73903.83,14186.48,0,0,2708,0,26905711.95,39621.4,492850.71,0,0,0,27528982.37,6,2223.96426802303,12378.3384318812
"358",73027.5,14111.02,0,0,2790,0,27211399.8,39494,446355.36,0,0,0,27787177.68,6,2223.96426802303,12494.4353106451
"359",73027.5,12601.82,0,0,2783,0,27354744.95,39978.12,431984.07,0,0,0,27915119.46,6,2223.96426802303,12551.9640137091
"360",68159,14261.94,0,0,2776,0,27480819.6,40411.28,414513.09,0,0,0,28020940.91,6,2223.96426802303,12599.5463654229
"361",68645.85,13582.8,0,0,2822,0,27998934.6,43137.64,439028.82,0,0,0,28566151.71,6,2223.96426802303,12844.6990451846
"362",72832.76,13356.42,0,0,2847,0,27985118.2,43188.6,441001.35,0,0,0,28558344.33,6,2223.96426802303,12841.1884761919
"363",70106.4,13356.42,0,0,2840,0,27935033.75,43417.92,430293.33,0,0,0,28495047.82,6,2223.96426802303,12812.7273579491
"364",72735.39,13431.88,0,0,2868,0,28073197.75,44590,455654.43,0,0,0,28662477.45,6,2223.96426802303,12888.0116745217
"365",72443.28,13280.96,0,0,2833,0,28428970.05,43316,439028.82,0,0,0,28999872.11,6,2223.96426802303,13039.720343969
"366",71956.43,13582.8,0,0,2776,0,28358161,44182.32,453400.11,0,0,0,28944058.66,6,2223.96426802303,13014.6239650377
"367",71274.84,13431.88,0,0,2776,0,28102557.6,42042,470307.51,0,0,0,28702389.83,6,2223.96426802303,12905.9581768886
"368",72248.54,14337.4,0,0,2776,0,28333982.3,41659.8,472280.04,0,0,0,28937284.08,6,2223.96426802303,13011.5777919955
"369",71177.47,14790.16,0,0,2830,0,28268354.4,42296.8,511448.85,0,0,0,28910897.68,6,2223.96426802303,12999.7132128836
"370",71761.69,14337.4,0,0,2838,0,28052473.15,42424.2,537937.11,0,0,0,28721771.55,6,2223.96426802303,12914.6731190658
"371",77506.52,14714.7,0,0,2825,0,28270081.45,43672.72,570624.75,0,0,0,28979425.14,6,2223.96426802303,13030.5264147796
"372",76824.93,15544.76,0,0,2850,0,28054200.2,43698.2,528638.04,0,0,0,28721756.13,6,2223.96426802303,12914.6661855012
"373",77409.15,14337.4,0,0,2864,0,27990299.35,43468.88,518211.81,0,0,0,28646590.59,6,2223.96426802303,12880.8681874485
"374",95034.87,16148.44,0,0,2900,0,27716122.02,44284.24,518586.88,0,0,0,28393076.45,6,2223.96426802303,12766.8761851285
"375",89897.85,15469.3,0,0,2900,0,27690404.97,44844.8,504117.38,0,0,0,28347634.3,6,2223.96426802303,12746.4432354389
"376",80724.6,15846.6,0,0,2922,0,27671545.8,45099.6,508747.62,0,0,0,28324886.22,6,2223.96426802303,12736.214617863
"377",88430.13,15695.68,0,0,2915,0,29449451.19,45889.48,539712.35,0,0,0,30142093.83,6,2223.96426802303,13553.3174985741
"378",91732.5,15092,0,0,2915,0,29209425.39,45864,526689.8,0,0,0,29891718.69,6,2223.96426802303,13440.7369397944
"379",88063.2,15242.92,0,0,2925,0,29363727.69,46118.8,537397.23,0,0,0,30053474.84,6,2223.96426802303,13513.4701902004
"380",88185.51,15469.3,0,0,2935,0,29205996.45,46195.24,546078.93,0,0,0,29904860.43,6,2223.96426802303,13446.6460904894
"381",106409.7,15469.3,0,0,2910,0,29139132.12,46246.2,526111.02,0,0,0,29836278.34,6,2223.96426802303,13415.8083243498
"382",124756.2,15997.52,0,0,2905,0,28965970.65,46501,507300.67,0,0,0,29663431.04,6,2223.96426802303,13338.0879659406
"383",124756.2,15997.52,0,0,2905,0,28965970.65,46501,507300.67,0,0,0,29663431.04,6,2223.96426802303,13338.0879659406
"384",129037.05,15846.6,0,0,2956,0,29166563.64,46883.2,492252.39,0,0,0,29853538.88,6,2223.96426802303,13423.5694832174
"385",110079,15469.3,0,0,2959,0,29524887.87,46093.32,489358.49,0,0,0,30188846.98,6,2223.96426802303,13574.339936152
"386",102006.54,14865.62,0,0,2935,0,29478597.18,46501,499487.14,0,0,0,30144392.48,6,2223.96426802303,13554.3510808276
"387",93077.91,14790.16,0,0,2923,0,29651758.65,45889.48,494567.51,0,0,0,30303006.71,6,2223.96426802303,13625.6715747225
"388",97970.31,14790.16,0,0,2911,0,29504314.23,46985.12,478361.67,0,0,0,30145332.49,6,2223.96426802303,13554.7737539854
"389",93689.46,15016.54,0,0,2961,0,29665474.41,44691.92,480676.79,0,0,0,30302510.12,6,2223.96426802303,13625.4482842645
"390",95401.8,15092,0,0,2970,0,29581465.38,45660.16,474310.21,0,0,0,30214899.55,6,2223.96426802303,13586.0544094349
"391",102251.16,14865.62,0,0,2925,0,29228284.56,44997.68,461866.44,0,0,0,29855190.46,6,2223.96426802303,13424.3121120554
"392",100905.75,15318.38,0,0,2925,0,29327723.82,45430.84,461866.44,0,0,0,29954170.23,6,2223.96426802303,13468.818119379
"393",99315.72,15167.46,0,0,2925,0,29581465.38,45864,459840.71,0,0,0,30204578.27,6,2223.96426802303,13581.4134715618
"394",103765.95,17056.86,0,0,4425,0,29579521.28,45066.32,453763.52,0,0,0,30203598.93,6,2223.96426802303,13580.9731137673
"395",105875.55,16972,0,0,4513.5,0,30011000.32,44327.11,431769.88,0,0,0,30614458.36,6,2223.96426802303,13765.7150342682
"396",106798.5,16887.14,0,0,4477.5,0,29866600.96,43103.59,460708.88,0,0,0,30498576.57,6,2223.96426802303,13713.6090757031
"397",103765.95,16972,0,0,4441.5,0,30461388.8,43715.35,432348.66,0,0,0,31062632.26,6,2223.96426802303,13967.235313368
"398",106402.95,16632.56,0,0,4434,0,30686583.04,42976.14,425113.91,0,0,0,31282142.6,6,2223.96426802303,14065.9375916178
"399",66320.55,16632.56,0,0,4440,0,30860206.08,43842.8,419615.5,0,0,0,31411057.49,6,2223.96426802303,14123.9038511723
"400",64342.8,16123.4,0,0,4509,0,30559374.08,45627.1,439583.41,0,0,0,31129559.79,6,2223.96426802303,13997.3291107201
"401",66847.95,16547.7,0,0,4567.5,0,30524993.28,45117.3,444792.43,0,0,0,31102866.16,6,2223.96426802303,13985.326386403
"402",65133.9,16123.4,0,0,4581,0,30648764.16,45397.69,462734.61,0,0,0,31242734.76,6,2223.96426802303,14048.2179544067
"403",64342.8,15699.1,0,0,4608,0,30696897.28,45882,497172.02,0,0,0,31324601.2,6,2223.96426802303,14085.0289954729
"404",63288,15614.24,0,0,4647,0,30990853.12,44913.38,480676.79,0,0,0,31599992.53,6,2223.96426802303,14208.8580218469
"405",57354.75,17820.6,0,0,4663.5,0,31322627.84,45372.2,486175.2,0,0,0,31934014.09,6,2223.96426802303,14359.0499852713
"406",51421.5,16972,0,0,4630.5,0,31059614.72,44862.4,451159.01,0,0,0,31628660.13,6,2223.96426802303,14221.7483368633
"407",58541.4,16972,0,0,4315.5,0,31087119.36,44913.38,487622.15,0,0,0,31699483.79,6,2223.96426802303,14253.5940193764
"408",56695.5,16972,0,0,4416,0,31448117.76,45525.14,487043.37,0,0,0,32058769.77,6,2223.96426802303,14415.1460663971
"409",57222.9,17141.72,0,0,4351.5,0,31654402.56,44225.15,509037.01,0,0,0,32286380.84,6,2223.96426802303,14517.4908177372
"410",54849.6,16972,0,0,4351.5,0,31090557.44,44225.15,496303.85,0,0,0,31707259.54,6,2223.96426802303,14257.0903660183
"411",53926.65,17226.58,0,0,4468.5,0,30741592.32,45066.32,493409.95,0,0,0,31355690.32,6,2223.96426802303,14099.0081409326
"412",53662.95,17990.32,0,0,4425,0,30966786.56,43434.96,483570.69,0,0,0,31569870.48,6,2223.96426802303,14195.3137170067
"413",53399.25,18329.76,0,0,4452,0,31102590.72,43944.76,483570.69,0,0,0,31706287.18,6,2223.96426802303,14256.6531467634
"414",53399.25,18329.76,0,0,4452,0,31102590.72,43944.76,483570.69,0,0,0,31706287.18,6,2223.96426802303,14256.6531467634
"415",51421.5,18414.62,0,0,4393.5,0,31030391.04,45372.2,478940.45,0,0,0,31628933.31,6,2223.96426802303,14221.8711715707
"416",51157.8,17481.16,0,0,4396.5,0,31415456,45295.73,479229.84,0,0,0,32013017.03,6,2223.96426802303,14394.5734606868
"417",37745.4,20163.32,0,0,3090.15,0,31759846.47,44921.24,502091.65,0,0,0,32367858.23,6,2223.96426802303,14554.1269234389
