"A.TWEX.P.","B.ABI.P.","H.HB.P.","F.RCD.P.","I.CPR.P.","DGE.P.","K.BBCA.P.","K.CHRE.P.","DK.CAB.P.","DK.RBR.P.","CN.KCM.P.","CN.YWU.P.","CN.JYB.P.","CN.TTB.P.","IN.MLC.P.","IN.UBB.P.","MX.BEC.P.","BR.AVS.P.","CL.CVZ.P.","U.STZ.P.","U.BF.B.P.","U.TAP.P.","U.SAM.P.","U.MGM.P.","U.LVS.P.","X.WYNN.P.","X.BJK.P.","X.GDEN.P.","U.BYD.P.","U.BALY.P.","X.RRR.P.","D.2TP.P.","BATS.P.","ID.GUD.P.","X.IMBBY.P.","U.VGR.P.","U.TPB.P.","U.RLX.P.","U.PM.P.","A.ASBX.P.","D.RHM.P.","I.LDO.P.","F.CSF.P.","BA..P.","RR..P.","TK.ASE.P.","IS.ESLT.P.","U.NOC.P.","U.RTX.P.","U.HII.P.","U.LMT.P.","X.AXON.P.","X.MANT.P.","U.BWXT.P.","U.CW.P.","X.SWBI.P.","U.GD.P.","U.RGR.P.","X.POWW.P.","U.CACI.P.","X.HON.P.","total_market_cap","number_of_stocks","divisor","index","X.AMRS.P.","X.GRWG.P.","U.YOLO.P.","U.CNBS.P.","U.MJ.P.","X.POTX.P.","U.STZ.P.","U.IIPR.P.","X.CARA.P.","X.TLRY.P.","X.SNDL.P.","X.CNTTQ.P.","total_market_cap","number_of_stocks","divisor","index"
3694434.15,114350295.06,21123980.9,22769674.2,2732083.2,59888920.23,0,1208185.44,8931401,1924386.56,105902635.32,43991156.1,35154084.76,10247122.44,631521.15,1537763.86,0,21871275.85,673853.22,23441062.14,12274777.44,13077650,1659498.48,8365731.24,17970444.54,4231692.75,22702.68,113079.4,1557607.26,0,0,287613.3,536627.63,6198143.5,25378716.06,2137737.26,0,0,127584016.91,462817.6,3013847.21,6155194.08,8357506.64,18781592.77,4227729.9,0,2109258.16,34246055.91,50888394.77,5392680.3,62979458.6,811074.3,628587.9,2556941.2,2680126.38,681435,37486347.08,781683.98,80.8,1922155.24,76036374.06,1021669215.91,54,100405.525532,10175.4281997596,96736.5,0,0,0,0,0,23441062.14,0,247340.73,0,0,0,23785139.37,3,2252.741655,10558.3076147274
3687872.1,115808803.17,21111034.64,22571217.9,2703624,59888920.23,0,1208185.44,8960793.5,2073493.76,105831021.42,43707664.95,34609871.48,10200597.48,602606.55,1543404.96,0,22138541.95,680019.93,23441062.14,12274777.44,13077650,1659498.48,8365731.24,17970444.54,4231692.75,22702.68,113079.4,1557607.26,0,0,268439.08,536944.1,6336649.5,25378716.06,2137737.26,0,0,127584016.91,465508.4,3015589.57,6151288.5,8357506.64,19203967.42,4194956.8,0,2071885.28,34246055.91,50888394.77,5392680.3,62979458.6,811074.3,628587.9,2556941.2,2680126.38,681435,37486347.08,781683.98,80.8,1922155.24,76036374.06,1022836520.43,54,100405.525532,10187.05409897,96736.5,0,0,0,0,0,23441062.14,0,247340.73,0,0,0,23785139.37,3,2252.741655,10558.3076147274
3641937.75,115246584.96,21143400.29,22634942.4,2703624,59865239.36,0,1180726.68,8915725,1996229.12,103295889.36,42140125.65,34060425.38,9665560.44,596692.2,1569354.02,0,21871275.85,673853.22,23539285.74,12441244.8,13200650.6,1702911.06,8310981.69,17769971.04,4150117.95,22611.42,113516,1567621.55,0,0,345135.96,540214.29,6146203.75,25632785.52,2146031.1,0,0,127949922.66,465508.4,3013847.21,6174721.98,8364754.23,19203967.42,4227729.9,0,2073564.96,34362781.03,50640028.89,5411837.97,63010139.47,792975.6,643692.6,2574774.4,2678232.03,684782.4,37584465.36,781830.72,80.8,1932186.56,76352357.37,1017755050.11,54,100405.525532,10136.4446300879,90909,0,0,0,0,0,23539285.74,0,251617.94,0,0,0,23881812.68,3,2252.741655,10601.221239459
3635375.7,114586589.67,20940575.55,22613094,2726391.36,59415302.83,0,1215050.13,9105796.5,2037798.4,106566257.46,41739902.85,34337764.84,9578326.14,584206.35,1525353.44,0,21915820.2,646383.33,22961403.56,11979808.96,13011201.4,1664954.28,8300031.78,17665724.82,4267041.83,22583.34,114607.5,1509076.47,0,0,345135.96,535994.69,6007697.75,25369306.08,2158471.86,0,0,127906013.97,478962.4,3006442.18,6174721.98,8414451.99,19091334.18,4227729.9,0,2063906.8,33988895.88,50249739.65,5336430.12,61127449.72,787083,648533.85,2585814,2667623.67,673783.8,37816850.76,764515.4,80.8,1934115.66,76267581.36,1015295090.1,54,100405.525532,10111.9443847382,97319.25,0,0,0,0,0,22961403.56,0,244095.95,0,0,0,23302818.76,3,2252.741655,10344.2037875399
3733806.45,113551782.24,20957837.23,22676818.5,2743466.88,59503703.36,0,2071030.98,9090120.5,2027857.92,106308447.42,43057302.9,35426191.4,9697546.35,586834.95,1573866.9,0,22049453.25,316590.56,23705671.8,12137514.88,13172374.6,1656564.8,8451897.12,17962425.6,4474265.7,21621.79,115699,1508409.3,0,0,335548.85,538526.45,6267414.6,25712770.35,2156398.4,0,0,121226637.84,467132.16,2993374.48,6104421.54,8369931.08,19066296.84,4207832.73,0,2257819.5,33959864.93,50595677.84,5468636.25,61433818.2,755608.32,697065.6,2832121.6,2681443.71,726602.5,38129065.2,760835.68,80.8,1884064.47,76414012.65,1014622104.95,54,100405.525532,10105.2417142783,76557.6,0,0,0,0,0,23705671.8,0,299820.52,0,0,0,24082049.92,3,2252.741655,10690.1072595473
3799426.95,114122148.54,21080826.7,22855247.1,2760542.4,60498590.12,0,2094432.46,9135189,2030117.12,110180372.28,44608166.25,36786724.6,9857475.9,583549.2,1551302.5,0,21693098.45,319634.7,23538064.32,11918478.88,13112995,1654327.45,8506355.22,18114785.46,4587445,21516.35,115699,1536739.83,0,0,402658.62,539159.39,6250101.3,25374011.07,2166765.7,0,0,120563744.4,469786.32,3013847.21,6061460.16,8321268.69,18981808.08,4191459.84,0,2286988.5,33666154.07,49832839.78,5364783.27,61082289.54,740816.64,684825.46,2856029.12,2658812.31,723008,37547829.45,770067.7,80.8,1880234.7,75643321.65,1019137402.55,54,100405.525532,10150.2123229781,73367.7,0,0,0,0,0,23538064.32,0,294124.12,0,0,0,23905556.14,3,2252.741655,10611.7610454537
3779740.8,110031807.36,20168115.37,21983131.8,2623938.24,59124698.88,0,2106133.2,9037214,1975444.48,109492878.84,44474758.65,36467522.58,9851660.28,578949.15,1525353.44,0,22049453.25,314653.38,23315694,11860069.28,13001304.8,1601093.95,8128779.06,17457232.38,4358407.6,21384.55,116135.6,1495392.57,0,0,354723.07,528715.88,6336667.8,25501045.8,2158471.86,0,0,120618985.52,483057.12,2951557.84,5944292.76,8344046.83,18840993.48,4175086.95,0,2250411.5,33189327.18,49548993.06,5319398.7,60111400.86,733009.92,671962.94,2846833.92,2619961.74,724035,36672100.92,776075.84,80.8,1832271.39,75134665.59,1005609121.76,54,100405.525532,10015.4759056513,73823.4,0,0,0,2566,0,23315694,0,277034.92,0,0,0,23669118.32,4,2230.46092148298,10611.7610454537
3825675.15,109371812.07,19943713.53,21857503.5,2618246.4,58840445.52,0,2059330.24,9021538,1960081.92,107062780.5,43941128.25,36184950.3,9694638.54,587492.1,1501660.82,0,21826731.5,315483.6,24007697.16,12230970.24,13450893.2,1642137.75,8215912.02,17517374.43,4326262,21404.32,116353.9,1507643.61,0,0,335548.85,523863.34,6302041.2,25388126.04,2168839.16,0,0,123878211.6,459169.68,2968545.85,6038026.68,8350259.05,18812830.56,4142341.17,0,2290461,34075898.85,50081205.66,5441241.96,60928844.49,730133.76,680468.8,2869821.92,2664847.35,749196.5,37157755.68,796005.28,80.8,1853608.68,76706875.23,1010044109.71,54,100405.525532,10059.6466614588,72912,0,0,0,2554,0,24007697.16,0,271718.28,0,0,0,24354881.44,4,2230.46092148298,10919.214591667
3838799.25,111726610.08,20373097.82,22097835.9,2686548.48,59124698.88,0,2071030.98,9014679.75,1957370.88,106661742.66,44374702.95,35834351.36,9790596.27,598663.65,1482481.08,0,21871275.85,317697.52,23531426.4,12046980,13395755,1651010,8103365.28,17288834.64,4326262,21279.11,114825.8,1472421.87,0,0,278026.19,531458.62,6232788,25265796.3,2120112.85,0,0,122621476.12,461823.84,3086590.74,6135666.18,8429982.54,18812830.56,4256951.4,0,2267079.5,34083150.97,50178777.97,5418754.11,61135297.83,709589.76,676112.14,2833041.12,2642970.33,806195,36964010.43,842605,80.8,1811845.95,76437133.38,1010814491.09,54,100405.525532,10067.3193605052,69266.4,0,0,0,2554,0,23531426.4,0,261654.64,0,0,0,23864901.44,4,2230.46092148298,10699.5380237968
3799426.95,110170324.89,20101226.36,21877531.2,2646705.6,58271938.8,0,2059330.24,8794236,1951045.12,105387015.24,43157358.6,35038962.72,9578326.14,584206.35,1490378.62,0,21336743.65,317697.52,23728904.52,12035298.08,13373134.2,1700463.15,7954513.14,17060294.85,4138746,20850.76,115699,1447919.79,0,0,172567.98,526500.59,6302041.2,24790592.31,2119076.12,0,0,122593855.56,445898.88,3076136.58,5967726.24,8354400.53,18559364.28,4109595.39,0,2220548,34084964,49300627.18,5339024.46,61046020.71,695619.84,666568.98,2828443.52,2589409.35,843680.5,36682434,848759.68,80.8,1878958.11,75319631.43,999500803.71,54,100405.525532,9954.63943258234,69722.1,0,0,0,2505,0,23728904.52,0,288237.84,0,0,0,24089369.46,4,2230.46092148298,10800.1755278382
3786302.85,109322923.53,20058072.16,21520674,2595479.04,57632368.74,0,2035928.76,8877514.75,1904053.76,106642645.62,43190710.5,35096523.74,9430027.83,559234.65,1437352.28,0,21737642.8,307734.88,23262590.64,11991490.88,13250133.6,1655639,8008971.24,17521383.9,4681872.7,20923.25,115371.55,1447154.1,0,0,201329.31,517955.9,6302041.2,24720017.46,2082790.57,0,0,121558084.56,443244.72,3078750.12,5928670.44,8238439.09,18559364.28,4027730.94,0,2207352.5,33822074.65,49265146.34,5260521.42,60691702.14,683293.44,657025.82,2810053.12,2551313.16,853437,36209695.59,829123.32,75.75,1781754.9,74757027,996128735.49,54,100405.525532,9921.0549440581,70177.8,0,0,0,2505,0,23262590.64,0,303808,0,0,0,23639081.44,4,2230.46092148298,10598.2943759817
3786302.85,109045888.47,20023548.8,21615350.4,2595479.04,56992798.68,0,2035928.76,8816770.25,1888239.36,105893086.8,42590376.3,35164550.4,9395134.11,582892.05,1432839.4,0,21559465.4,305520.96,23229401.04,11737409.12,13203478.2,1679632.65,8008971.24,17160531.6,4450826.2,20956.2,114716.65,1428777.54,0,0,172567.98,511837.48,6388607.7,24456538.02,2023696.96,0,0,121157586.44,329115.84,3088768.69,5936481.6,8242580.57,18446712.6,3945866.49,0,2150635,33987060.38,49114352.77,5253161.76,61065550.08,728490.24,660552.64,2858787.68,2575830.51,907354.5,36165780,874257.64,75.75,1778289.87,74664544.08,992243955.74,54,100405.525532,9882.36404802009,69722.1,0,0,0,2535,0,23229401.04,0,307985.36,0,0,0,23609643.5,4,2230.46092148298,10585.096233967
3838799.25,105615542.58,19669684.36,21416894.1,2578403.52,56211101.94,0,2024228.02,8672747,1856610.56,105124430.94,42723783.9,35368630.38,9464921.55,577634.85,1437352.28,0,21514921.05,305244.22,22950608.4,11687760.96,13103098.4,1648078.3,7642286.7,16543073.22,4227816.1,20363.1,111878.75,1378242,0,0,162980.87,498651.23,6250101.3,24385963.17,1968750.27,0,0,119210336.96,315845.04,3016025.16,5811503.04,8104876.36,18136920.48,3847629.15,0,2134198.5,33725984.06,48812765.63,5175476.46,60596845.2,699728.64,644993.14,2847753.44,2513971.35,924813.5,35607793.68,868835.66,75.75,1699688.4,72075022.32,977751665.19,54,100405.525532,9738.02646825829,69266.4,0,0,0,2496,0,22950608.4,0,288047.96,0,0,0,23310418.76,4,2230.46092148298,10450.9424646191
3740368.5,103733333.79,19276981.14,21090988.8,2510101.44,55879473.02,0,2012527.28,8597306.25,1871973.12,106461223.74,43274090.25,35870981.1,9549248.04,573691.95,1472327.1,0,21247654.95,299709.42,22849380.12,11798739.2,12994235.8,1593456.1,7555153.74,16206277.74,4203706.9,20290.61,111769.6,1287890.58,0,0,172567.98,497385.35,5955775.2,24353028.24,1974970.65,0,0,120370400.48,302574.24,3041289.38,5616224.04,8027223.61,17883454.2,3749391.81,0,2146005,33916352.21,48670842.27,5168525.67,60423870.78,669323.52,644370.76,2848672.96,2515857.3,937651,35956535.13,876162.66,75.75,1708989.27,72622212.93,977132612.67,54,100405.525532,9731.86094582594,68810.7,0,0,0,2496,0,22849380.12,0,278553.96,0,0,0,23199240.78,4,2230.46092148298,10401.0971707925
3786302.85,105615542.58,19650264.97,21511570.5,2606862.72,56637481.98,0,1989125.8,8854980.5,1857514.24,106661742.66,43640961.15,35698298.04,9540524.61,567777.6,1473455.32,0,21024933.2,297495.5,23113237.44,11842546.4,13250133.6,1585355.35,7678592.1,16635291.03,4422698.8,20613.52,109259.15,1317752.49,0,0,153393.76,510677.09,6059655,24701197.5,1988448.14,0,0,121309499.52,302574.24,3086590.74,5772447.24,8256040.38,18136920.48,3765764.7,0,2194620,34055955.52,48795025.21,5191013.52,59938426.44,698496,640014.1,2894648.96,2520760.77,844707.5,35659459.08,853448.96,75.75,1713913.26,72244574.34,983678662.3,54,100405.525532,9797.05705525633,68810.7,0,0,0,2496,0,23113237.44,0,291086.04,0,0,0,23475630.18,4,2230.46092148298,10525.0129934541
3871609.5,106275537.87,19654580.39,21793779,2641013.76,56992798.68,0,2035928.76,9120492.75,1929808.64,106365738.54,43290766.2,35133153.48,9543432.42,560548.95,1449762.7,0,21336743.65,307181.4,23723926.08,12064502.88,13312340.8,1602868.4,8016232.32,17401099.8,4620260.3,21028.69,107949.35,1450216.86,0,0,162980.87,515318.65,6250101.3,24978791.91,2010219.47,0,0,124499674.2,305228.4,3089204.28,5862275.58,8340940.72,18221409.24,3945866.49,0,2213140,34402244.25,49770748.31,5256841.59,60680542.5,689456.64,650594.56,2900166.08,2551313.16,865761,36072782.28,874697.26,75.75,1726496.79,76367771.19,997827944.64,54,100405.525532,9937.9784065966,67899.3,0,0,0,2455,0,23723926.08,0,299820.52,0,0,0,24094100.9,4,2230.46092148298,10802.2968113606
3917543.85,109094777.01,19812093.22,22245312.6,2652397.44,57040174.24,0,2071030.98,9219447.5,1927097.6,107334913.32,44358027,35509916.52,9671376.06,559891.8,1458788.46,0,21381288,306627.92,23214465.72,11857148.8,13250133.6,1599705.25,7787508.3,16767603.54,4304161.9,20817.81,105002.3,1462467.9,0,0,162980.87,517217.47,6336667.8,24588277.74,1983264.49,0,0,123021974.24,313190.88,3153671.6,5862275.58,8471397.34,18362223.84,3994985.16,0,2272404,34141167.93,49114352.77,5192240.13,60044443.02,697674.24,643126,2855109.6,2519629.2,850869.5,35690458.32,862534.44,75.75,1808198.55,75065303.4,997455432.5,54,100405.525532,9934.26833050242,69722.1,0,0,0,2455,0,23214465.72,0,290896.16,0,0,0,23577538.98,4,2230.46092148298,10570.7025632728
3963478.2,107823674.97,19479805.88,21868427.7,2629630.08,56234789.72,0,2071030.98,9173399.25,1925742.08,107840984.88,45075092.85,36514617.96,9752794.74,566463.3,1484737.52,0,20935844.5,300816.38,22995414.36,11714045.28,13084719,1583426.6,7685853.18,16651328.91,4245898,20791.45,108604.25,1431840.3,0,0,143806.65,508039.84,6371294.4,24207173.55,1955272.78,0,0,120038953.76,302574.24,3106192.29,5756824.92,8281924.63,18221409.24,4011358.05,0,2236521.5,33515672.58,48307163.66,5129274.15,59196310.38,693976.32,630470.94,2829363.04,2458524.42,841626.5,35315884.17,866491.02,75.75,1698411.81,74710785.54,988498628.45,54,100405.525532,9845.06204426925,68810.7,0,0,0,2455,0,22995414.36,0,291275.92,0,0,0,23357955.98,4,2230.46092148298,10472.255198477
3956916.15,106177760.79,19186357.32,21562550.1,2584095.36,56163726.38,0,2094432.46,9128330.75,1870617.6,112887377.7,48093439.8,38555417.76,10444853.52,573691.95,1499404.38,0,21203110.6,299709.42,23465047.2,11743250.08,13110167.4,1576483.1,7849227.48,16855811.88,4403947.2,20257.66,104674.85,1484672.91,0,0,153393.76,506773.96,6371294.4,24240108.48,1989484.87,0,0,119624645.36,286649.28,3049565.59,5745108.18,8173210.78,18249572.16,3962239.38,0,2226567,34268080.03,48972429.41,5202870.75,60114190.77,736707.84,631508.24,2844994.88,2504918.79,864734,35672375.43,863999.84,75.75,1699688.4,75281096.88,1001131616.01,54,100405.525532,9970.88168908525,74734.8,0,0,0,2455,0,23465047.2,0,297352.08,0,0,0,23839589.08,4,2230.46092148298,10688.1895353493
3904419.75,105713319.66,19281296.56,21489722.1,2521485.12,56163726.38,0,2188038.38,9112654.75,1888691.2,111894331.62,48093439.8,37592578.88,10255845.87,567120.45,1484737.52,0,21114021.9,301369.86,23669163.24,11927240.32,13168133.2,1590138.65,7892793.96,17212654.71,4530520.5,20349.92,106202.95,1460170.83,0,0,172567.98,508461.8,6596367.3,24418898.1,2009182.74,0,0,121060914.48,305228.4,3058277.39,5663091,8121442.28,18249572.16,3929493.6,0,2213834.5,34333349.11,49637695.16,5223314.25,60702861.78,719040,637109.66,2896488,2538111.51,876031,36150280.38,883196.58,75.75,1724673.09,76421719.56,1004195445.64,54,100405.525532,10001.3962410859,78836.1,0,0,0,2455,0,23669163.24,0,290516.4,0,0,0,24040970.74,4,2230.46092148298,10778.4765509434
3871609.5,108011081.04,19622214.74,21930331.5,2595479.04,57656056.52,0,2199739.12,9249819.75,1888239.36,110886962.76,47726568.9,37194884.56,10267477.11,568434.75,1485865.74,0,21425832.35,308841.84,23845068.12,12052820.96,13284064.8,1572548.45,8168715,17846150.97,4617581.5,20666.24,107185.3,1478547.39,0,0,172567.98,519010.8,6648307.2,24861167.16,2049615.21,0,0,123021974.24,289303.44,3066118.01,5791975.14,8121442.28,18446712.6,4109595.39,0,2227261.5,34447570,50382792.8,5250708.54,60800508.63,740816.64,642088.7,2919476,2589032.16,869355.5,36137364.03,888032.4,75.75,1729049.97,77007444.72,1013612154.1,54,100405.525532,10095.1829964473,75190.5,0,0,0,2455,0,23845068.12,0,296212.8,0,0,0,24218926.42,4,2230.46092148298,10858.2608135978
3924105.9,108011081.04,19751677.34,22046856.3,2595479.04,57750807.64,0,2188038.38,9249819.75,1888239.36,111770200.86,48026736,37006503.04,10162795.95,568434.75,1503917.26,0,21425832.35,306074.44,23735542.44,11903876.48,13286892.4,1584661,8172345.54,17786008.92,4632314.9,20837.58,107512.75,1509940.68,0,0,172567.98,523863.34,6648307.2,24936447,2035100.99,0,0,122718148.08,289303.44,3066118.01,5791975.14,8195988.92,18390386.76,4142341.17,0,2236521.5,34467513.33,50382792.8,5292822.15,60976272.96,733420.8,638146.96,2909361.28,2602988.19,867301.5,36124447.68,884515.44,75.75,1724308.35,76783944.33,1014451513.14,54,100405.525532,10103.5426861711,75190.5,0,0,0,2450,0,23735542.44,0,292794.96,0,0,0,24105977.9,4,2230.46092148298,10807.6217197172
3924105.9,108011081.04,19751677.34,22046856.3,2595479.04,57750807.64,0,2188038.38,9249819.75,1888239.36,111631747.32,47109558.75,36619274.36,10220952.15,568434.75,1503917.26,0,21425832.35,306074.44,23735542.44,11903876.48,13286892.4,1584661,8172345.54,17786008.92,4632314.9,20837.58,107512.75,1509940.68,0,0,172567.98,523863.34,6648307.2,24936447,2035100.99,0,0,122718148.08,289303.44,3066118.01,5791975.14,8195988.92,18390386.76,4142341.17,0,2259208.5,34467513.33,50382792.8,5292822.15,60976272.96,733420.8,638146.96,2909361.28,2602988.19,867301.5,36124447.68,884515.44,75.75,1724308.35,76783944.33,1013089496.87,54,100405.525532,10089.9775336281,75190.5,0,0,0,2450,0,23735542.44,0,292794.96,0,0,0,24105977.9,4,2230.46092148298,10807.6217197172
3924105.9,107685157.44,19510013.82,21835655.1,2578403.52,57750807.64,0,2176337.64,9256678,1912638.72,108958161.72,45858862.5,36247744.14,9915632.1,574349.1,1526481.66,0,21336743.65,309118.58,23775369.96,11909717.44,13210547.2,1572857.05,8215912.02,17689781.64,4576729.8,20494.9,110132.35,1497689.64,0,0,153393.76,523863.34,6630993.9,24762362.37,2035100.99,0,0,122345270.52,289303.44,3051743.54,5745108.18,8106947.1,18390386.76,4142341.17,0,2266385,34443943.94,50276350.28,5245393.23,60934424.31,708768,634205.22,2928671.2,2597330.34,865761,36059865.93,884075.82,75.75,1720113.84,76545030.12,1006223332.28,54,100405.525532,10021.593203646,77013.3,0,0,0,2450,0,23775369.96,0,291845.56,0,0,0,24146678.82,4,2230.46092148298,10825.8694816968
3924105.9,109656995.22,19989025.44,22298112.9,2652397.44,58485128.82,0,2188038.38,9317422.5,1929808.64,109306682.7,47292994.2,36488453.86,9973788.3,559234.65,1518584.12,0,21425832.35,312162.72,23937999,11915558.4,13415548.2,1575788.75,8328458.76,17794027.86,4695936.4,20758.5,111005.55,1518363.27,0,0,153393.76,527344.51,6700247.1,25242271.35,2045468.29,0,0,123408662.08,289303.44,3093560.18,5803691.88,8290207.59,18756504.72,4076849.61,0,2283747.5,34715898.44,50888394.77,5294048.76,61509145.77,715342.08,639599.18,2963612.96,2632031.82,877058,36253611.18,889351.26,75.75,1736709.51,77292600.39,1017710944.71,54,100405.525532,10136.0053574507,77924.7,0,0,0,2450,0,23937999,0,306086.56,0,0,0,24324460.26,4,2230.46092148298,10905.5756259685
3924105.9,108809593.86,19850932,22267161,2623938.24,58485128.82,0,2188038.38,9287050.25,1958726.4,108824482.44,47859976.5,36462289.76,10113363.18,548063.1,1506173.7,0,21024933.2,314930.12,23924723.16,11848387.36,13366065.2,1563444.75,8175976.08,17637658.53,4596820.8,20817.81,110678.1,1525254.48,0,0,143806.65,525023.73,6769500.3,24992906.88,2041321.37,0,0,122883871.44,291957.6,3083977.2,5811503.04,8273641.67,18700178.88,4027730.94,0,2249254,34462074.24,50693250.15,5218816.68,61322221.8,731777.28,638976.8,2959934.88,2632031.82,872950,35974618.02,880412.32,75.75,1724308.35,76645219.95,1013370054.86,54,100405.525532,10092.7717821369,75646.2,0,0,0,2450,0,23924723.16,0,299820.52,0,0,0,24302639.88,4,2230.46092148298,10895.7927242418
3983164.35,107497751.37,19600637.64,22088732.4,2623938.24,57750807.64,0,2281644.3,9287050.25,1958726.4,108495058.5,47376373.95,37357101.98,10055206.98,560548.95,1524225.22,0,21024933.2,314930.12,23637633.12,11597226.08,13278409.6,1557735.65,8248586.88,17577516.48,4633654.3,20910.07,111660.45,1521426.03,0,0,143806.65,522491.97,6769500.3,24879987.12,2012292.93,0,0,121406171.48,305228.4,3083977.2,5811503.04,8250863.53,18474875.52,4011358.05,0,2279117.5,34231819.43,50258609.86,5186515.95,60582895.65,710411.52,627359.04,2921315.04,2583751.5,866788,35483796.72,873524.94,75.75,1692028.86,75990132.6,1005925788.7,54,100405.525532,10018.6297852642,73823.4,0,0,0,2450,0,23637633.12,0,320137.68,0,0,0,24034044.2,4,2230.46092148298,10775.3711210597
3894232.78,107497751.37,19600637.64,22088732.4,2623938.24,57760559.64,0,2281644.3,9287050.25,1958726.4,108495058.5,47376373.95,37357101.98,10055206.98,563834.7,1518584.12,0,21024933.2,314930.12,23637633.12,11597226.08,15844022.24,1557735.65,8248586.88,17575587.52,4626804.49,19323.57,111660.45,1521426.03,0,0,143806.65,522491.97,6769512.03,24879987.12,2012292.93,0,0,121406611.03,272415.45,3083977.2,5811503.04,8259310.67,18477079.68,3792146.75,0,2330973.5,34163847.83,47392237.12,5186515.95,60190288.45,710411.52,627359.04,2867623.74,2502099.5,876072,34801666.96,873524.94,75.75,1692028.86,75855247.8,1003940410.08,54,100405.525532,9998.85618605758,96957,0,0,0,2450,0,23637633.12,0,320137.68,0,0,0,24057177.8,4,2230.46092148298,10785.7427889859
3836492.92,105664431.12,19356816.41,21416894.1,2544252.48,56552278.86,0,2211439.86,9128330.75,1890046.72,104432163.24,44591490.3,34923840.68,9398041.92,557920.35,1511814.8,0,20267679.25,308565.1,23347224.12,11354826.24,15569046.13,1537213.75,8077951.5,17399190.2,4598718.67,18897.27,109586.6,1455576.69,0,0,143806.65,510677.09,6596378.73,24588277.74,1968750.27,0,0,120149871,272415.45,3050001.18,5573262.66,8131829.78,18251749.44,3683799.7,0,2260366,33928621.93,47149671.84,5078983.14,59098187.43,691511.04,604953.36,2841447.76,2457171.29,927972,34474831.27,899609.06,75.75,1633670.46,75124390.95,982153013,54,100405.525532,9781.86218134958,94563,0,0,0,2450,0,23347224.12,0,316909.72,0,0,0,23761146.84,4,2230.46092148298,10653.0209120193
3733844.28,107114791.14,19535906.34,21416894.1,2589787.2,57452566.5,0,2211439.86,9249819.75,1895016.96,105821472.9,45158472.6,36509385.14,9339885.72,552006,1528738.1,0,20579489.7,308565.1,23833451.76,11360667.2,15628090.08,1501339,8259478.5,17655768.12,4685650.97,19025.16,111114.7,1460170.83,0,0,124632.43,513947.28,6561752.07,24475357.98,1978080.84,0,0,121351369.71,277153.11,3091382.23,5791975.14,8221999.19,18279915.72,3714756,0,2282358.5,34811623.77,47224950.72,5193466.74,60497961.58,699317.76,606405.58,2875747.32,2586111.6,1030734,34619247.04,960423.16,75.75,1672332.9,75739849.35,994695765.18,54,100405.525532,9906.78311686126,98752.5,0,0,0,2450,0,23833451.76,0,333049.52,0,0,0,24267703.78,4,2230.46092148298,10880.129549127
3746675.36,105713319.66,19428020.84,21311293.5,2549944.32,57286724.04,0,2211439.86,9014679.75,1878750.72,105506371.74,46159029.6,36373331.82,9525985.56,543463.05,1515199.46,0,20356767.95,303860.52,23750477.76,11141631.2,15317687.6,1469553.2,8128779.06,17114549.07,4442909.24,18458.79,110241.5,1463233.59,0,0,115045.32,516584.53,6734885.37,24630622.65,1964603.35,0,0,121323749.05,262940.13,3048258.82,5655279.84,8181578.42,18955906.44,3683799.7,0,2255041.5,34464213.21,45936845.44,5211865.89,60323336.29,724792.32,602878.76,2834226.8,2671219.51,985062,34269608.86,926425.88,75.75,1650630.87,74878207.59,989190063.05,54,100405.525532,9851.94846407868,98752.5,0,0,0,2450,0,23750477.76,0,321087.08,0,0,0,24172767.34,4,2230.46092148298,10837.5659520311
3708182.12,103920739.86,18966270.9,20992671,2487334.08,56031059.7,0,2071030.98,9006841.75,1898631.68,100555464.12,43907776.35,33437719.8,9017118.81,521119.95,1488122.18,0,19822235.75,300816.38,24827480.28,10905072.32,15241773.95,1482360.1,7486173.48,15547018.34,4024965.49,17685.36,109368.3,1361396.82,0,0,115045.32,507723.37,6648318.72,24094253.79,1959419.7,0,0,120495129.25,253464.81,2891010.83,5651374.26,8209562.03,18702409.92,3590930.8,0,2251800.5,34037187.73,45334614.4,5106377.43,59120362.07,681649.92,594995.28,2761114.58,2573327.15,941466,33139618.8,887153.16,75.75,1624916.7,72677943.81,963987675.93,54,100405.525532,9600.9424862058,93366,0,0,0,2450,0,24827480.28,0,285579.52,0,0,0,25208875.8,4,2230.46092148298,11302.0925662482
3701766.58,101060760.27,18705187.99,20819704.5,2481642.24,56315361.06,0,2094432.46,8915725,1884624.64,101749029.12,45008389.05,33254571.1,9232296.75,526377.15,1468942.44,0,20089501.85,297772.24,24394356,10867106.08,15051146.34,1369566.8,7438976.46,15639226.03,3861131.54,17539.2,109368.3,1422652.02,0,0,115045.32,503081.81,6769512.03,23807249.4,1928317.8,0,0,119749371.43,248727.15,2976386.47,5577168.24,8276929.98,19209402.96,3683799.7,0,2243929.5,33668064.01,44598554.24,5201644.14,59015032.53,668912.64,583584.98,2734035.98,2543009.74,902022,32985068.59,853302.42,75.75,1583883.45,72093258.33,960296523.8,54,100405.525532,9564.18004598707,91570.5,0,0,0,2450,0,24394356,0,283300.96,0,0,0,24771677.46,4,2230.46092148298,11106.0800130629
