Name,RHEINMETALL,RHEINMETALL - EARNINGS PER SHR,RHEINMETALL - ASK PRICE,RHEINMETALL - BID PRICE,NORTHROP GRUMMAN,NORTHROP GRUMMAN - EARNINGS PER SHR,NORTHROP GRUMMAN - ASK PRICE,NORTHROP GRUMMAN - BID PRICE,RAYTHEON TECHNOLOGIES,RAYTHEON TECHNOLOGIES - EARNINGS PER SHR,RAYTHEON TECHNOLOGIES - ASK PRICE,RAYTHEON TECHNOLOGIES - BID PRICE,HNTGTN.INGALLS INDS.,HNTGTN.INGALLS INDS. - EARNINGS PER SHR,HNTGTN.INGALLS INDS. - ASK PRICE,HNTGTN.INGALLS INDS. - BID PRICE,LEONARDO,LEONARDO - EARNINGS PER SHR,LEONARDO - ASK PRICE,LEONARDO - BID PRICE,THALES,THALES - EARNINGS PER SHR,THALES - ASK PRICE,THALES - BID PRICE,BAE SYSTEMS,BAE SYSTEMS - EARNINGS PER SHR,BAE SYSTEMS - ASK PRICE,BAE SYSTEMS - BID PRICE,LOCKHEED MARTIN,LOCKHEED MARTIN - EARNINGS PER SHR,LOCKHEED MARTIN - ASK PRICE,LOCKHEED MARTIN - BID PRICE,AXON ENTERPRISE,AXON ENTERPRISE - EARNINGS PER SHR,AXON ENTERPRISE - ASK PRICE,AXON ENTERPRISE - BID PRICE,MANTECH INTL.'A',MANTECH INTL.'A' - EARNINGS PER SHR,MANTECH INTL.'A' - ASK PRICE,MANTECH INTL.'A' - BID PRICE,BWX TECHNOLOGIES,BWX TECHNOLOGIES - EARNINGS PER SHR,BWX TECHNOLOGIES - ASK PRICE,BWX TECHNOLOGIES - BID PRICE,CURTISS WRIGHT,CURTISS WRIGHT - EARNINGS PER SHR,CURTISS WRIGHT - ASK PRICE,CURTISS WRIGHT - BID PRICE,ELBIT SYSTEMS,ELBIT SYSTEMS - EARNINGS PER SHR,ELBIT SYSTEMS - ASK PRICE,ELBIT SYSTEMS - BID PRICE,ROLLS-ROYCE HOLDINGS,ROLLS-ROYCE HOLDINGS - EARNINGS PER SHR,ROLLS-ROYCE HOLDINGS - ASK PRICE,ROLLS-ROYCE HOLDINGS - BID PRICE,SMITH WESSON BRANDS,SMITH WESSON BRANDS - EARNINGS PER SHR,SMITH WESSON BRANDS - ASK PRICE,SMITH WESSON BRANDS - BID PRICE,ASELSAN ELNK.SANVETC.,ASELSAN ELNK.SANVETC. - EARNINGS PER SHR,ASELSAN ELNK.SANVETC. - ASK PRICE,ASELSAN ELNK.SANVETC. - BID PRICE,GENERAL DYNAMICS,GENERAL DYNAMICS - EARNINGS PER SHR,GENERAL DYNAMICS - ASK PRICE,GENERAL DYNAMICS - BID PRICE,STURM RUGER & CO,STURM RUGER & CO - EARNINGS PER SHR,STURM RUGER & CO - ASK PRICE,STURM RUGER & CO - BID PRICE,AMMO,AMMO - EARNINGS PER SHR,AMMO - ASK PRICE,AMMO - BID PRICE,CACI INTERNATIONAL 'A',CACI INTERNATIONAL 'A' - EARNINGS PER SHR,CACI INTERNATIONAL 'A' - ASK PRICE,CACI INTERNATIONAL 'A' - BID PRICE,AUSTAL,AUSTAL - EARNINGS PER SHR,AUSTAL - ASK PRICE,AUSTAL - BID PRICE,HONEYWELL INTL.,HONEYWELL INTL. - EARNINGS PER SHR,HONEYWELL INTL. - ASK PRICE,HONEYWELL INTL. - BID PRICE
03/11/21,87,0,87.42,86.62,299.4099,19.03,299.4099,299.1599,77.05,0,77.03,77.02,189.91,17.14,190.14,189.91,7.44,0.42,7.442,7.438,83.04,2.27,83.06,83.04,493.5,46.8,493.5,493.4,339.73,24.3,339.78,339.73,152.76,0,152.95,152.74,81.1,2.97,81.24,81.09,61.9,2.91,61.9,61.89,119.79,4.79,119.9,119.79,455,5.09,455,454.8999,113.8,0,113.8,113.75,18.95,1.7,18.94,18.93,17.14,1.95,17.15,17.14,172.67,11,172.7,172.67,71.13,5.09,71.14,71.04,6.78,0,6.78,6.75,236.71,14.7,236.99,236.98,2.47,0.28,2.5,2.46,212.5,6.72,212.52,212.5
03/12/21,86.82,0,86.78,86.7,301.79,19.03,301.8999,301.79,78.52,0,78.55,78.54,195.09,17.14,195.15,195.09,7.43,0.42,7.43,7.428,84,2.27,84.02,84,502,46.8,502,501.8,340.1899,24.3,340.2,340.1899,152.26,0,152.24,152.19,82.02,2.97,82.15,82.02,63.08,2.91,63.12,63.1,123.92,4.79,123.76,123.75,466.5,5.09,466.6001,466.5,114.85,0,114.9,114.85,18.655,1.7,18.66,18.65,17.11,1.95,17.12,17.11,176.29,11,176.35,176.26,69.85,5.09,69.86,69.85,5.86,0,5.86,5.85,241.53,14.7,241.6,241.53,2.45,0.28,2.45,2.44,214.38,6.72,214.38,214.37
03/15/21,85.8,0,85.8,85.14,305.74,19.03,305.8601,305.75,79.57,0,79.58,79.57,198.28,17.14,198.29,198.28,7.74,0.42,7.742,7.74,84.38,2.27,84.38,84.36,507.2,46.8,507.2,507,346.4099,24.3,346.53,346.3999,153.71,0,153.65,153.55,82.04,2.97,82.27,82.14,64.34,2.91,64.37,64.34,123.49,4.79,123.49,123.48,465,5.09,465,464.8999,118,0,118.05,118,18.6,1.7,18.6,18.59,17.28,1.95,17.29,17.28,176.71,11,176.73,176.71,70.44,5.09,70.46,70.45,6.5,0,6.53,6.52,248.5,14.7,248.52,248.5,2.45,0.28,2.48,2.45,216.2,6.72,216.27,216.2
03/16/21,86.28,0,86.44,85.68,305.8401,19.03,305.8601,305.8401,78.24,0,78.27,78.23,195.13,17.14,195.13,195.12,7.806,0.42,7.808,7.806,85.12,2.27,85.14,85.12,503.2,46.8,503.4,503.2,347.1299,24.3,347.0901,347.03,147.03,0,147.16,146.93,81.81,2.97,81.87,81.82,63.66,2.91,63.7,63.66,121.14,4.79,121.14,121.11,462.8,5.09,462.5,462.2,122.85,0,122.9,122.85,19.01,1.7,19.02,19,17.24,1.95,17.25,17.24,175.32,11,175.32,175.31,71.89,5.09,71.9,71.89,6.21,0,6.2,6.19,246.25,14.7,246.35,246.25,2.45,0.28,2.46,2.44,211.81,6.72,211.76,211.69
03/17/21,86.12,0,86.46,85.8,310.5701,19.03,310.79,310.5701,79.56,0,79.56,79.55,197.94,17.14,197.95,197.94,7.814,0.42,7.816,7.81,84.76,2.27,84.76,84.74,501,46.8,501.2,501,351.02,24.3,351.0701,351.03,148.43,0,148.59,148.27,84.55,2.97,84.55,84.53,64.77,2.91,64.79,64.75,122.32,4.79,122.32,122.18,457.7,5.09,457.3,456.1001,127.2,0,127.2,127.15,18.8,1.7,18.8,18.79,17.06,1.95,17.07,17.06,177.52,11,177.54,177.47,71.51,5.09,71.57,71.51,6.01,0,6.01,6,246.71,14.7,246.95,246.72,2.41,0.28,2.41,2.4,213.03,6.72,213.04,213.03
03/18/21,86.32,0,86.52,86.06,314.9399,19.03,315,314.9399,77.94,0,77.97,77.94,198.47,17.14,198.47,198.46,7.71,0.42,7.712,7.71,83.86,2.27,84,83.86,497.1,46.8,497.2,497.1,358.45,24.3,358.45,358.3899,139.96,0,140,139.67,86.37,2.97,86.37,86.04,64.47,2.91,64.48,64.47,120.18,4.79,120.27,120.07,451.6001,5.09,451.6001,451.5,124.55,0,124.6,124.55,18.51,1.7,18.51,18.5,16.88,1.95,16.89,16.88,179.24,11,179.3,179.29,70.55,5.09,70.55,70.52,5.74,0,5.75,5.72,248.63,14.7,248.74,248.64,2.34,0.28,2.38,2.34,215.02,6.72,215.02,215.01
03/19/21,86.5,0,85.96,85.5,308.6499,19.03,308.8899,308.6499,78.36,0,78.18,78.17,197.26,17.14,197.26,197.1,7.572,0.42,7.572,7.57,81.98,2.27,82,81.98,489.5,46.8,489.7,489.5,355.0701,24.3,354.3999,353.8101,144.75,0,144.53,144.4,85.02,2.97,85.02,84.97,64.87,2.91,64.87,64.8,119.3,4.79,119.54,119.3,447.6001,5.09,447.3999,447.3,117,0,117,116.95,18.7,1.7,18.72,18.7,16.37,1.95,16.38,16.37,177.62,11,177.48,177.47,71.68,5.09,71.77,71.69,6.31,0,6.3,6.29,247.45,14.7,247.45,247.44,2.26,0.28,2.37,2.26,212.91,6.72,213.01,212.91
03/22/21,83.56,0,84.28,83.5,314.21,19.03,314.22,314.21,76.92,0,76.93,76.92,196.07,17.14,196.1,196,7.43,0.42,7.432,7.43,82,2.27,82.02,82,488.3,46.8,488.3,488.2,357.6599,24.3,357.6599,357.6001,144.77,0,144.69,144.56,84.32,2.97,84.55,84.33,64.56,2.91,64.57,64.56,117.19,4.79,117.19,117.07,451.6001,5.09,451.6001,450.6001,111.9,0,111.95,111.9,18.14,1.7,18.15,18.14,14.74,1.95,14.74,14.74,176.56,11,176.64,176.63,69.81,5.09,69.81,69.8,6.66,0,6.62,6.61,250.11,14.7,250.39,250.11,2.21,0.28,2.21,2.2,212.13,6.72,212.05,212.01
03/23/21,82.64,0,83.68,82.96,314.1399,19.03,314.1499,314.1399,75.18,0,75.19,75.17,191.48,17.14,191.6,191.47,7.32,0.42,7.32,7.316,82.12,2.27,82.12,82.1,500,46.8,500,499.9,353.6101,24.3,353.75,353.6101,139.62,0,139.63,139.34,84.41,2.97,84.51,84.41,63.34,2.91,63.34,63.3,113.31,4.79,113.3,113.23,451.6001,5.09,NA,NA,105.3,0,105.4,105.3,17.94,1.7,17.94,17.93,15.04,1.95,15.05,15.04,174.87,11,174.85,174.81,67.75,5.09,67.76,67.75,6.44,0,6.4,6.39,246.05,14.7,246.06,246.05,2.2,0.28,2.21,2.18,208.59,6.72,208.6,208.46
03/24/21,84,0,84.46,83.66,316.03,19.03,316.26,316.25,75.55,0,75.57,75.55,194.12,17.14,194.14,194.03,6.874,0.42,6.874,6.872,82.52,2.27,82.56,82.52,499.9,46.8,500,499.9,356.1201,24.3,356.1299,355.9299,133.45,0,133.58,133.45,85.14,2.97,85.22,85.13,63.99,2.91,64,63.99,114.91,4.79,114.82,114.67,461.1001,5.72,461.1001,460,108,0,108,107.95,16.7,1.7,16.71,16.7,15.29,1.95,15.3,15.29,176.42,11,176.44,176.42,64.71,5.09,64.72,64.71,5.8,0,5.8,5.79,244.81,14.7,244.81,244.69,2.18,0.28,2.19,2.17,212.22,6.72,212.31,212.22
03/25/21,83.3,0,83.58,82.84,321.1899,19.03,321.4299,321.1599,77.53,0,77.53,77.52,200.14,17.14,200.19,200.14,6.804,0.42,6.806,6.804,82.66,2.27,82.7,82.58,492.8,46.8,492.8,492.6,361.22,24.3,361.3201,361.28,136.77,0,136.77,136.63,86.7,2.97,86.55,86.54,64.28,2.91,64.28,64.27,117.33,4.79,117.3,117.27,452,5.72,452.2,452.1001,106.05,0,106.1,106.05,17.08,1.7,17.1,17.08,15.06,1.95,15.08,15.06,180.06,11,180.23,180.07,65.49,5.09,65.49,65.48,6,0,6.01,6,245.53,14.7,245.53,245.35,2.16,0.28,2.2,2.15,213.88,6.72,213.86,213.71
03/26/21,83.88,0,84.46,83.84,319.02,19.03,319.46,319.02,78.17,0,78.14,78.13,203.16,17.14,203.16,203.07,6.8,0.42,6.802,6.8,82.92,2.27,82.92,82.9,494,46.8,494.1,494,364.71,24.3,364.99,364.71,137.82,0,137.82,137.62,86.92,2.97,86.92,86.65,64.79,2.91,64.79,64.7,118.41,4.79,118.41,118.28,452,5.72,NA,NA,106.2,0,106.2,106.15,17.53,1.7,17.54,17.53,14.85,1.95,14.87,14.85,181.54,11,181.53,181.52,67.46,5.09,67.57,67.56,5.91,0,5.91,5.85,241.6,14.7,241.6,241.47,2.32,0.28,2.32,2.31,218.53,6.72,218.56,218.54
03/29/21,84.44,0,85.08,84.52,323.1499,19.03,323.3201,323.1499,77.68,0,77.69,77.68,207.36,17.14,207.41,207.27,6.81,0.42,6.81,6.806,83.52,2.27,83.54,83.52,499,46.8,499.4,499,372.79,24.3,372.96,372.79,134.32,0,134.46,134.32,87.2,2.97,87.36,87.2,65.82,2.91,65.82,65.76,119.57,4.79,119.7,119.67,462.8,5.72,463,462.8,106.05,0,106.05,106,16.69,1.7,16.71,16.68,15.12,1.95,15.12,15.11,183.3,11,183.3,183.15,65.37,5.09,65.44,65.37,5.6,0,5.61,5.56,247.95,14.7,248.1,247.75,2.21,0.28,2.24,2.2,218.88,6.72,218.88,218.77
03/30/21,85.84,0,86.04,85.84,322.6799,19.03,322.6899,322.6799,77.82,0,77.87,77.86,205.67,17.14,205.69,205.67,7.02,0.42,7.022,7.018,85.2,2.27,85.24,85.2,513,46.8,513.2,513,370.54,24.3,370.78,370.5701,139.28,0,139.55,139.36,86.67,2.97,86.78,86.67,66,2.91,66,65.97,118.99,4.79,118.98,118.89,465.7,5.72,465.7,465,108.55,0,108.6,108.55,16.75,1.7,16.75,16.74,15.02,1.95,15.03,15.02,182.1,11,182.11,182.1,65.23,5.09,65.23,65.05,5.64,0,5.67,5.64,246.25,14.7,246.42,246.21,2.2,0.28,2.21,2.2,218.09,6.72,218.45,218.4
03/31/21,86.5,0,86.86,86.3,323.6399,19.03,323.8899,323.6399,77.27,0,77.27,77.26,205.85,17.14,205.76,205.75,6.904,0.42,6.906,6.902,84.72,2.27,84.74,84.72,505,46.8,505,504.8,369.5,24.3,369.5,369.4299,142.42,0,142.56,142.42,86.95,2.97,87.01,86.95,65.94,2.91,65.93,65.87,118.6,4.79,118.61,118.6,472.7,5.72,472.7,472.5,105.3,0,105.45,105.3,17.45,1.7,17.46,17.45,14.95,1.95,14.96,14.95,181.56,11,181.62,181.61,66.07,5.09,66.13,66.07,5.92,0,5.94,5.92,246.66,14.7,246.88,246.59,2.24,0.28,2.26,2.23,217.07,6.72,217.2,217.07
04/01/21,89.18,0,89.62,89.16,322.24,19.03,322.3899,322.24,77.28,0,77.29,77.28,204.23,17.14,204.3,204.21,7.018,0.42,7.02,7.018,87.28,2.27,87.28,87.26,510.4,46.8,510.6,510.4,371.02,24.3,371.02,370.8899,143.06,0,142.95,142.92,86.71,2.97,86.71,86.57,66.87,2.91,66.87,66.8,119.93,4.79,119.93,119.89,478.6001,5.72,478.6001,477.3999,108.92,0,108.92,108.9,18.16,1.7,18.17,18.15,15.46,1.95,15.47,15.46,180.83,11,180.98,180.83,67.72,5.09,67.72,67.64,6.22,0,6.22,6.21,248.6,14.7,248.6,248.45,2.35,0.28,2.35,2.33,216.8,6.72,216.8,216.79
04/02/21,89.18,0,NA,NA,322.24,19.03,NA,NA,77.28,0,NA,NA,204.23,17.14,NA,NA,7.018,0.42,NA,NA,87.28,2.27,NA,NA,510.4,46.8,NA,NA,371.02,24.3,NA,NA,143.06,0,NA,NA,86.71,2.97,NA,NA,66.87,2.91,NA,NA,119.93,4.79,NA,NA,478.1001,5.72,478.2,478.1001,108.92,0,NA,NA,18.16,1.7,NA,NA,15.5,1.95,15.5,15.49,180.83,11,NA,NA,67.72,5.09,NA,NA,6.22,0,NA,NA,248.6,14.7,NA,NA,2.35,0.28,NA,NA,216.8,6.72,NA,NA
04/05/21,89.18,0,NA,NA,330.6499,19.03,330.6499,330.6399,77.91,0,77.91,77.89,207.6,17.14,207.59,207.37,7.018,0.42,NA,NA,87.28,2.27,NA,NA,510.4,46.8,NA,NA,378.75,24.3,378.75,378.5901,146.33,0,146.33,146.3,88.89,2.97,88.95,88.77,67.88,2.91,67.88,67.86,120.58,4.79,120.38,120.36,470,5.72,470,469.8999,108.92,0,NA,NA,18.19,1.7,18.19,18.18,15.94,1.95,15.94,15.93,185.59,11,185.64,185.5,68.47,5.09,68.48,68.36,6.44,0,6.44,6.41,256.24,14.7,256.25,256.24,2.35,0.28,NA,NA,219.27,6.72,219.28,219.24
04/06/21,89.24,0,89.04,88.48,331.1599,19.03,331.5701,331.1599,77.51,0,77.53,77.52,207.37,17.14,207.45,207.44,7.134,0.42,7.136,7.134,87.24,2.27,87.28,87.24,521.6,46.8,521.8,521.6,378.97,24.3,378.99,378.79,145.6,0,146.13,145.59,87.8,2.97,87.8,87.63,68.1,2.91,68.17,68.1,122.75,4.79,122.81,122.75,473,5.72,473,472.8999,111.76,0,111.78,111.76,17.97,1.7,17.98,17.97,15.53,1.95,15.54,15.53,185.11,11,185.2,185.11,68.91,5.09,68.91,68.9,6.65,0,6.65,6.64,255.59,14.7,255.64,255.56,2.41,0.28,2.42,2.39,219.19,6.72,219.26,219.21
04/07/21,90.12,0,90.42,89.86,333.97,19.03,333.97,333.8101,77.6,0,77.62,77.6,205.03,17.14,205.03,204.87,7.212,0.42,7.216,7.212,87.04,2.27,87.04,87.02,526.2,46.8,526.2,526,380.1899,24.3,380.0801,380.05,147.27,0,147.3,147.11,86.37,2.97,86.52,86.37,67.21,2.91,67.28,67.2,122.84,4.79,122.89,122.74,474.1001,5.72,474.2,474.1001,111.88,0,111.88,111.86,18.39,1.7,18.39,18.38,15.61,1.95,15.62,15.61,184.79,11,184.84,184.79,68.97,5.09,69.03,68.97,7.19,0,7.19,7.18,251.29,14.7,251.55,251.29,2.41,0.28,2.43,2.4,218.5,6.72,218.49,218.45
04/08/21,89.2,0,89.34,88.78,336.1201,19.03,336.3,336.1201,77.48,0,77.49,77.48,206.64,17.14,206.76,206.62,7.13,0.42,7.13,7.128,87.02,2.27,87.02,87,526.8,46.8,526.8,526.6,386.02,24.3,386.26,386.0701,150.57,0,150.57,150.24,86.25,2.97,86.25,86.16,67.71,2.91,67.71,67.7,123.61,4.79,123.67,123.57,475.5,5.72,475.5,475.3,111.12,0,111.14,111.12,18.28,1.7,18.29,18.26,15.41,1.95,15.43,15.41,184.11,11,184.14,184.09,68.39,5.09,68.39,68.38,7.5,0,7.51,7.49,249.2,14.7,249.2,248.99,2.43,0.28,2.44,2.43,219.86,6.72,219.85,219.79
04/09/21,89,0,89.08,88.2,339.95,19.03,339.95,339.8,78.29,0,78.28,78.27,206.87,17.14,206.87,206.7,7.07,0.42,7.072,7.07,85.96,2.27,85.96,85.84,515,46.8,515.2,515,386.23,24.3,386.24,386.23,149.42,0,149.43,149.42,86.72,2.97,86.72,86.59,67.32,2.91,67.32,67.3,124.85,4.79,124.86,124.85,475.8999,5.72,475.8999,475,111.88,0,111.88,111.86,18.18,1.7,18.18,18.17,15.14,1.95,15.15,15.14,183,11,182.99,182.97,68.51,5.09,68.52,68.4,7.31,0,7.32,7.3,251.35,14.7,251.71,251.5,2.44,0.28,2.47,2.43,226.98,6.72,226.98,226.9
04/12/21,87.3,0,87.6,87,340.6899,19.03,340.6899,340.5,78.72,0,78.74,78.73,210.27,17.14,210.28,210.17,7.048,0.42,7.05,7.048,85.56,2.27,85.76,85.56,505,46.8,505.2,505,387.8501,24.3,388.04,387.8501,149.17,0,149.42,149.03,86.22,2.97,86.22,86.12,67.95,2.91,67.95,67.94,126.28,4.79,126.28,126.12,471,5.72,471,470.8,108.22,0,108.24,108.22,18.91,1.7,18.92,18.91,15.05,1.95,15.05,15.04,184.94,11,184.95,184.94,70.36,5.09,70.28,70.27,7.68,0,7.68,7.66,253.52,14.7,253.72,253.48,2.43,0.28,2.43,2.42,228.6,6.72,228.68,228.6
04/13/21,86.76,0,86.98,86.46,338.6101,19.03,338.6899,338.49,77.7,0,77.7,77.69,206.15,17.14,206.15,206.09,7.01,0.42,7.01,7.008,85.78,2.27,85.8,85.78,502.6,46.8,502.8,502.6,387.1101,24.3,387.1699,386.8899,152.55,0,152.56,152.49,85.39,2.97,85.39,85.24,67.03,2.91,67.03,67.02,124.31,4.79,124.31,124.19,466.5,5.72,466.6001,466.5,107.7,0,107.72,107.7,19.05,1.7,19.07,19.05,15,1.95,15.01,15,182.28,11,182.26,182.21,71.28,5.09,71.28,71.27,7.44,0,7.44,7.42,250,14.7,250.24,250.23,2.38,0.28,2.45,2.36,229,6.72,229.01,229
04/14/21,88.92,0,88.88,88.48,341.8201,19.03,341.8999,341.8899,77.96,0,77.98,77.97,207.86,17.14,207.86,207.78,7.05,0.42,7.06,7.05,86.78,2.27,86.8,86.78,515,46.8,515.2,515,388.6699,24.3,388.6899,388.54,152.44,0,152.58,152.44,84.85,2.97,84.98,84.85,67.25,2.91,67.25,67.24,124.31,4.79,124.3,124.27,466.5,5.72,NA,NA,107.74,0,107.74,107.72,18.62,1.7,18.62,18.6,15.3,1.95,15.3,15.29,183.48,11,183.54,183.53,70.71,5.09,70.74,70.65,7.24,0,7.23,7.21,252.43,14.7,252.67,252.43,2.47,0.28,2.47,2.46,229.38,6.72,229.51,229.38
04/15/21,90.9,0,90.9,90.3,344.5901,19.03,344.77,344.5901,77.97,0,78,77.97,208.35,17.14,208.49,208.31,6.978,0.42,6.98,6.978,86.3,2.27,86.3,86.26,522.8,46.8,523,522.8,390.6299,24.3,390.74,390.6001,153.25,0,153.39,153.25,85.56,2.97,85.73,85.55,67.56,2.91,67.64,67.57,124.73,4.79,124.74,124.73,466.5,5.72,NA,NA,107,0,107,106.9,18.21,1.7,18.22,18.2,15.14,1.95,15.15,15.14,183.93,11,184,183.99,70.3,5.09,70.3,70.26,7.05,0,7.05,7.04,257.25,14.7,257.5,257.0801,2.55,0.28,2.56,2.55,229.84,6.72,229.87,229.84
04/16/21,91.4,0,91.92,91.36,346.4299,19.03,346.4299,346.4199,78.22,0,78.22,78.21,208.06,17.14,208.06,207.94,7.04,0.42,7.042,7.038,86.06,2.27,86.06,86.04,522,46.8,522,521.8,391.8101,24.3,391.8701,391.8101,152.74,0,153.2,152.74,87.3,2.97,87.3,87.25,68.02,2.91,68.02,68.01,125.54,4.79,125.56,125.54,471.1001,5.72,472.1001,471.1001,104.56,0,104.64,104.56,18.27,1.7,18.28,18.27,15.21,1.95,15.22,15.21,184.47,11,184.54,184.47,70.63,5.09,70.63,70.6,6.65,0,6.65,6.62,260.45,14.7,260.5901,260.45,2.56,0.28,2.58,2.56,232.11,6.72,232.07,231.97
04/19/21,92.2,0,92.38,91.86,344.6399,19.03,344.6499,344.6399,78.59,0,78.66,78.65,210,17.14,209.85,209.84,7.208,0.42,7.216,7.208,86.4,2.27,86.52,86.4,523,46.8,523,522.8,391.73,24.3,392,391.73,150.55,0,150.77,150.55,86.6,2.97,86.6,86.45,67.67,2.91,67.67,67.62,125.37,4.79,125.57,125.37,466.8,5.72,466.8,466.5,105.18,0,105.18,105.06,18.44,1.7,18.44,18.43,14.96,1.95,14.96,14.95,184.79,11,184.83,184.82,71.54,5.09,71.57,71.44,6.68,0,6.7,6.68,262.46,14.7,262.54,262.46,2.49,0.28,2.53,2.48,230.97,6.72,231.12,231.08
04/20/21,87.58,0.22,88.76,88.16,345.1399,19.03,345.25,345.1599,77.09,0,77.11,77.1,207.57,17.14,207.57,207.48,6.872,0.42,6.874,6.872,84.46,2.27,84.48,84.46,518,46.8,518.2,518,387.3301,24.3,387.24,387.03,150.79,0,150.98,150.75,85.95,2.97,85.84,85.82,67.35,2.91,67.4,67.35,122.95,4.79,123.13,122.96,463.8,5.72,463.8,463.1001,99.28,0,99.29,99.28,17.94,1.7,17.96,17.95,14.92,1.95,14.93,14.92,184.07,11,184.12,184.07,70.37,5.09,70.34,70.33,6.59,0,6.59,6.58,261.8601,14.7,261.8601,261.77,2.5,0.28,2.52,2.49,227.33,6.72,227.33,227.25
04/21/21,90,0.22,90.48,90,345.52,19.03,345.72,345.52,78.87,0,78.89,78.87,208.57,17.14,208.65,208.57,6.904,0.42,6.904,6.902,84.38,2.27,84.4,84.34,526.4,46.8,526.6,526.4,387.24,24.78,387.3999,387.24,149.89,0,149.72,149.67,85.59,2.97,85.59,85.54,67.77,2.91,67.77,67.76,126.04,4.79,126.2,126.04,463.3,5.72,463.3,463.1001,99.87,0,99.87,99.86,17.84,1.7,17.84,17.83,14.5,1.95,14.5,14.49,185.85,11,185.8,185.75,70.66,5.09,70.69,70.65,6.85,0,6.87,6.85,255.49,14.7,256.1799,255.94,2.46,0.28,2.5,2.43,230.5,6.72,230.57,230.51
04/22/21,86.08,0.22,86.12,85.5,343.4299,19.03,343.4199,343.25,78.74,0,78.75,78.74,203.89,17.14,204.12,204.06,6.946,0.42,6.948,6.946,86.06,2.27,86.12,86.06,499.9,46.8,500,499.9,380.0901,24.78,380.0901,379.8799,153.65,0,153.77,153.65,84.27,2.97,84.28,84.27,67.18,2.91,67.18,67.14,125.1,4.79,125.1,124.95,458.5,5.72,458.5,458.3999,102.82,0,102.82,102.8,17.71,1.7,17.72,17.7,14.55,1.95,14.56,14.55,184.5,11,184.51,184.5,69.37,5.09,69.37,69.33,6.83,0,6.83,6.81,258.3999,14.7,258.5701,258.0801,2.48,0.28,2.5,2.46,229.26,6.72,229.18,229.04
04/23/21,85.1,0.22,85.22,84.9,342.04,19.03,342.04,341.9299,80.54,0,80.56,80.52,206.13,17.14,206.21,206.13,6.934,0.42,6.934,6.932,86.14,2.27,86.14,86.08,496.3,46.8,496.3,496.2,377.29,24.78,377.3,377.03,153.94,0,153.94,153.86,84.7,2.97,84.7,84.68,67.37,2.91,67.37,67.32,125.42,4.79,125.42,125.28,454.2,5.72,455.7,454.2,101.76,0,101.78,101.76,17.78,1.7,17.79,17.78,14.55,1.95,NA,NA,186.48,11,186.45,186.44,69.14,5.09,69.15,69.14,7.11,0,7.11,7.09,254.47,16.34,254.47,254.27,2.51,0.28,2.53,2.5,224.5,6.72,224.6,224.5
04/26/21,84.84,0.22,84.98,84.2,337.8,19.03,337.8601,337.8501,81,0,81.02,81,206.97,17.14,206.97,206.96,6.786,0.42,6.788,6.784,85.76,2.27,85.84,85.76,498.3,46.8,498.4,498.3,371.98,24.78,371.98,371.76,159.285,0,159.29,159.28,83.31,2.97,83.31,83.15,67.19,2.91,67.26,67.19,125.92,4.79,125.93,125.92,457.2,5.72,457.2,456.6001,107.82,0,107.82,107.8,17.71,1.7,17.72,17.7,14.67,1.95,14.68,14.67,185.19,11,185.21,185.2,69,5.09,69.09,69,7.29,0,7.33,7.28,253.56,16.34,253.56,253.36,2.48,0.28,2.48,2.46,221.52,6.72,221.59,221.45
04/27/21,84.02,0.22,84.6,84.1,339.8701,19.03,339.9099,339.8999,82.81,0,82.81,82.78,207.45,17.14,207.45,207.31,6.654,0.42,6.658,6.654,85.38,2.27,85.46,85.38,494.5,46.8,494.5,494.4,373.22,24.78,373.1001,373,156.61,0,156.66,156.6,83.06,2.97,83.06,83.03,67.58,2.91,67.58,67.57,126.83,4.79,126.83,126.67,453.2,5.72,454.2,453.2,102.94,0,102.98,102.94,18.17,1.7,18.17,18.16,15.49,2.09,15.49,15.48,185.89,11,185.9,185.69,68.47,5.09,68.47,68.41,7.03,0,7.03,7.02,253.78,16.34,253.79,253.67,2.49,0.28,2.49,2.45,222.93,6.53,222.93,222.89
04/28/21,86.14,0.22,86.36,85.62,338.3701,19.03,338.6699,338.3701,83.08,0,83.09,83.08,210.24,17.14,210.24,210.13,6.7,0.42,6.702,6.7,84.98,2.27,85.06,84.96,497.4,46.8,497.5,497.4,372.9399,24.78,373.1001,372.8899,155.55,0,155.95,155.54,83.48,2.97,83.48,83.37,67.25,2.91,67.26,67.25,127.86,4.79,127.91,127.76,448,5.72,448.1001,448,102.76,0,102.8,102.76,17.62,1.7,17.62,17.61,14.9,2.09,14.91,14.9,185.26,11,185.32,185.26,65.96,5.09,66.02,66.01,7.29,0,7.29,7.27,251.16,16.34,251.31,251.16,2.45,0.28,2.46,2.44,222.87,6.53,222.97,222.87
