Name,IMPERIAL BRANDS ADR 1:1,IMPERIAL BRANDS ADR 1:1 - EARNINGS PER SHR,#ERROR,#ERROR,VECTOR GROUP,VECTOR GROUP - EARNINGS PER SHR,VECTOR GROUP - ASK PRICE,VECTOR GROUP - BID PRICE,BRITISH AMERICAN TOBACCO,BRITISH AMERICAN TOBACCO - EARNINGS PER SHR,BRITISH AMERICAN TOBACCO - ASK PRICE,BRITISH AMERICAN TOBACCO - BID PRICE,TAAT GLOBAL (FRA) ALTERNATIVES,#ERROR,TAAT GLOBAL (FRA) ALTERNATIVES - ASK PRICE,TAAT GLOBAL (FRA) ALTERNATIVES - BID PRICE,CONSTELLATION BRANDS 'A',CONSTELLATION BRANDS 'A' - EARNINGS PER SHR,CONSTELLATION BRANDS 'A' - ASK PRICE,CONSTELLATION BRANDS 'A' - BID PRICE,TURNING POINT BRANDS,TURNING POINT BRANDS - EARNINGS PER SHR,TURNING POINT BRANDS - ASK PRICE,TURNING POINT BRANDS - BID PRICE,RLX TECH.AMER.DEPY. SHS. 1:1,RLX TECH.AMER.DEPY. SHS. 1:1 - EARNINGS PER SHR,RLX TECH.AMER.DEPY. SHS. 1:1 - ASK PRICE,RLX TECH.AMER.DEPY. SHS. 1:1 - BID PRICE,PHILIP MORRIS INTL.,PHILIP MORRIS INTL. - EARNINGS PER SHR,PHILIP MORRIS INTL. - ASK PRICE,PHILIP MORRIS INTL. - BID PRICE,GUDANG GARAM,GUDANG GARAM - EARNINGS PER SHR,GUDANG GARAM - ASK PRICE,GUDANG GARAM - BID PRICE
Code,@IMBBY(P),@IMBBY(EPS),,,U:VGR(P),U:VGR(EPS),U:VGR(PA),U:VGR(PB),BATS(P),BATS(EPS),BATS(PA),BATS(PB),D:2TP(P),,D:2TP(PA),D:2TP(PB),U:STZ(P),U:STZ(EPS),U:STZ(PA),U:STZ(PB),U:TPB(P),U:TPB(EPS),U:TPB(PA),U:TPB(PB),U:RLX(P),U:RLX(EPS),U:RLX(PA),U:RLX(PB),U:PM(P),U:PM(EPS),U:PM(PA),U:PM(PB),ID:GUD(P),ID:GUD(EPS),ID:GUD(PA),ID:GUD(PB)
CURRENCY,U$,U$,,,U$,U$,U$,U$,£,£,£,£,E,,E,E,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,U$,RI,RI,RI,RI
01/28/21,20.96,2.09,,,11.93,0.45,11.93,11.92,2738,296.5,2738.5,2738,1.78,,1.79,1.73,216.85,9.47,216.74,216.58,47.25,0.4,47.25,47.24,24.27,0,24.15,24.14,81.28,4.93,81.28,81.26,38925,4825.48,38925,38900
01/29/21,20.345,2.09,,,11.74,0.45,11.74,11.73,2657.5,296.5,2658,2657.5,1.71,,1.73,1.68,210.93,9.47,210.93,210.79,47.1,0.4,46.93,46.92,22.5,0,22.51,22.5,79.65,4.93,79.6,79.59,37725,4825.48,37950,37725
02/01/21,20.35,2.09,,,11.65,0.45,11.65,11.64,2645,296.5,2645,2644.5,2.34,,2.35,2.31,215.06,9.47,215.19,215.06,51.62,0.4,51.62,51.53,23,0,23.06,23.05,79.06,4.93,79.02,78.98,38200,4825.48,38225,38200
02/02/21,20.22,2.09,,,12.16,0.45,12.16,12.15,2693.5,296.5,2693.5,2693,2.04,,2.06,1.99,217.73,9.47,217.92,217.87,50.61,0.4,50.71,50.61,25.87,0,25.85,25.78,79.27,4.93,79.22,79.21,39050,4825.48,39100,39050
02/03/21,20.165,2.09,,,11.93,0.45,11.93,11.92,2696,296.5,2696,2695,2.21,,2.22,2.14,216.3,9.47,216.24,216.11,51.96,0.4,51.96,51.86,26.76,0,26.72,26.7,80.23,4.93,80.28,80.24,38825,4825.48,38825,38800
02/04/21,19.75,2.09,,,12.46,0.45,12.47,12.46,2676.5,296.5,2676.5,2676,2.34,,2.32,2.23,223.51,9.47,223.51,223.5,53.43,0.4,53.43,53.27,25.14,0,25.16,25.15,83.63,4.93,83.63,83.62,38800,4825.48,38800,38775
02/05/21,19.82,2.09,,,12.49,0.45,12.5,12.49,2673,296.5,2673,2672.5,2.48,,2.48,2.39,227.93,9.47,227.93,227.75,54.25,0.4,54.27,54.26,24.23,0,24.3,24.28,84.28,4.93,84.3,84.28,38875,4825.48,38875,38850
02/08/21,20.01,2.09,,,13.02,0.45,13.03,13.02,2695.5,296.5,2695.5,2695,2.48,,2.48,2.4,228.63,9.47,228.63,228.41,55.74,0.4,55.75,55.62,22.04,0,22.05,22.04,85.99,5.16,86.02,86.01,38800,4825.48,38825,38800
02/09/21,20.48,2.09,,,13.19,0.45,13.22,13.21,2731,296.5,2731,2730.5,2.62,,2.63,2.55,233.8,9.47,233.84,233.73,56.7,0.4,56.59,56.53,22.52,0,22.52,22.5,85.63,5.16,85.66,85.63,38775,4825.48,38775,38750
02/10/21,20.71,2.09,,,13.1,0.45,13.11,13.1,2708,296.5,2708,2707.5,3.07,,3.06,2.98,240.34,9.47,240.41,240.35,54.81,0.4,55.03,54.81,22.43,0,22.43,22.42,85.94,5.16,85.96,85.95,38500,4825.48,38525,38500
02/11/21,20.735,2.09,,,13.75,0.45,13.75,13.74,2693.5,296.5,2694,2693.5,3.18,,3.19,3.11,236.39,9.47,236.39,236.38,57.4,0.4,57.49,57.4,24.95,0,24.94,24.92,85.36,5.16,85.38,85.37,38725,4825.48,38725,38700
02/12/21,20.88,2.09,,,14.32,0.45,14.34,14.32,2714.5,296.5,2714.5,2713.5,3.11,,3.12,3.04,241.27,9.47,241.42,241.27,59,1.67,59,58.94,24.48,0,24.48,24.46,86.12,5.16,86.12,86.07,38725,4825.48,NA,NA
02/15/21,20.88,2.09,,,14.32,0.45,NA,NA,2789.5,296.5,2790,2789.5,3.53,,3.54,3.5,241.27,9.47,NA,NA,59,1.67,NA,NA,24.48,0,NA,NA,86.12,5.16,NA,NA,38725,4825.48,38725,38700
02/16/21,21.19,2.09,,,14.22,0.45,14.22,14.21,2748.5,296.5,2748.5,2748,3.8,,3.77,3.72,232,9.47,231.87,231.68,53.44,1.67,53.44,53.43,23.97,0,23.98,23.97,86,5.16,86,85.99,38475,4825.48,38500,38475
02/17/21,21.19,2.09,,,13.94,0.45,13.94,13.93,2640,295.5,2640,2639,3.74,,3.74,3.66,228.46,9.47,228.46,228.42,52.98,1.67,52.98,52.95,23.72,0,23.72,23.7,86.61,5.16,86.6,86.59,38125,4825.48,38200,38125
02/18/21,20.0675,2.09,,,13.85,0.45,13.86,13.85,2594.5,295.5,2594.5,2594,3.33,,3.34,3.27,226.18,9.47,226.3,226.19,51.75,1.67,51.75,51.7,22.61,0,22.61,22.56,86.33,5.16,86.36,86.35,38000,4825.48,38000,37975
02/19/21,19.625,2.09,,,14.16,0.45,14.16,14.15,2562,295.5,2562,2561.5,3.4,,3.43,3.3,223.21,9.47,223.28,223.21,51.48,1.67,51.48,51.41,21.04,0,21.03,21.02,85.45,5.16,85.47,85.45,37750,4825.48,37750,37725
02/22/21,19.525,2.09,,,14.1,0.45,14.1,14.09,2575.5,295.5,2576,2575.5,3.68,,3.69,3.58,222.49,9.47,222.56,222.49,49.75,1.67,49.82,49.65,19.84,0,19.85,19.84,86.5,5.16,86.52,86.49,37075,4825.48,37125,37075
02/23/21,19.8,2.09,,,13.97,0.45,13.97,13.96,2606,295.5,2606.5,2606,3.26,,3.27,3.15,222.38,9.47,222.49,222.38,51.28,1.67,51.29,51.19,20.12,0,20.12,20.11,86.44,5.16,86.45,86.44,36550,4825.48,36600,36550
02/24/21,19.945,2.09,,,14.38,0.45,14.39,14.38,2584.5,295.5,2585,2584.5,3.33,,3.44,3.35,223.93,9.47,224.05,223.93,52.21,1.67,52.21,52.02,19.46,0,19.46,19.45,87.56,5.16,87.57,87.56,36700,4825.48,36775,36700
02/25/21,19.489,2.09,,,13.97,0.45,13.98,13.97,2550,295.5,2550.5,2550,3.25,,3.26,3.14,217.93,9.47,217.93,217.92,50.43,1.67,50.55,50.34,17.21,0,17.19,17.13,86.52,5.16,86.53,86.5,36675,4825.48,36700,36675
02/26/21,18.77,2.09,,,13.65,0.45,13.65,13.64,2485.5,295.5,2485.5,2485,3.05,,3.08,3.02,214.14,9.47,214.14,214.06,49.2,1.67,49.21,49.2,17.51,0,17.55,17.52,84.02,5.16,84.01,84,36500,4825.48,36500,36475
03/01/21,19.17,2.09,,,14.11,0.45,14.12,14.11,2546.5,295.5,2546.5,2546,3.19,,3.2,3.12,217.75,9.47,217.75,217.66,51.59,1.67,51.64,51.53,19.88,0,19.88,19.86,84.95,5.16,84.95,84.93,36600,4825.48,36600,36575
03/02/21,19.21,2.09,,,13.78,0.45,13.78,13.77,2536.5,295.5,2539,2536.5,3.07,,3.08,3,218.15,9.47,218.15,218.11,49.88,1.67,49.96,49.91,18.95,0,18.96,18.95,85.07,5.16,85.1,85.09,37375,4825.48,37375,37350
03/03/21,19.26,2.09,,,13.92,0.6,13.92,13.9,2555,295.5,2555,2554.5,3.17,,3.21,3.11,216.06,9.47,216.1,216.03,48.97,1.67,48.98,48.97,17.94,0,17.95,17.94,85.15,5.16,85.16,85.15,37000,4825.48,37000,36975
03/04/21,19.23,2.09,,,13.41,0.6,13.42,13.41,2589.5,295.5,2589.5,2589,2.77,,2.89,2.78,211.15,9.47,211.15,211.14,47.52,1.67,47.62,47.51,16.63,0,16.69,16.63,84.61,5.16,84.66,84.61,36900,4825.48,36900,36875
03/05/21,19.55,2.09,,,13.92,0.6,13.92,13.91,2614.5,295.5,2614.5,2611.5,2.71,,2.72,2.7,217.01,9.47,217.01,216.84,48.13,1.67,48.22,48.13,16.09,0,16.11,16.09,86.16,5.16,86.16,86.15,36600,4825.48,36625,36600
03/08/21,19.27,2.09,,,14.12,0.6,14.12,14.11,2607.5,295.5,2607.5,2607,2.78,,2.83,2.75,220.63,9.47,220.63,220.5,48.46,1.67,48.51,48.46,13.83,0,13.83,13.82,86.36,5.16,86.39,86.36,36575,4825.48,36600,36575
03/09/21,19.31,2.09,,,14.44,0.6,14.44,14.43,2602,295.5,2602,2601.5,2.73,,2.8,2.71,227.1,9.47,227.15,227.1,49.76,1.67,49.83,49.76,16.13,0,16.13,16.12,87.07,5.16,87.05,87.04,36250,4825.48,36250,36225
03/10/21,19.2,2.09,,,15.01,0.6,15.01,15,2620,295.5,2620.5,2620,2.64,,2.7,2.6,227.06,9.47,227.11,227.04,50.57,1.67,50.72,50.54,15.36,0,15.36,15.31,86.76,5.16,86.77,86.76,36250,4825.48,36300,36250
03/11/21,19.43,2.09,,,15.15,0.6,15.15,15.14,2630,295.5,2630.5,2630,2.8,,2.84,2.75,228.61,9.47,228.47,228.46,51.54,1.67,51.54,51.47,18.8,0,18.8,18.79,86.63,5.16,86.63,86.61,36250,4825.48,NA,NA
03/12/21,19.63,2.09,,,14.96,0.6,14.97,14.95,2643.5,295.5,2643.5,2643,2.82,,3.01,2.9,229.39,9.47,229.45,229.36,52.74,1.67,52.74,52.65,17.35,0,17.35,17.34,87.72,5.16,87.72,87.69,36225,4825.48,36250,36225
03/15/21,19.88,2.09,,,14.78,0.6,14.78,14.77,2673.5,295.5,2674,2673.5,2.85,,2.86,2.8,229.86,9.47,229.86,229.71,52.77,1.67,52.78,52.77,19.56,0,19.57,19.52,87.68,5.16,87.67,87.65,36200,4825.48,36225,36200
03/16/21,19.9,2.09,,,14.53,0.6,14.53,14.52,2690,295.5,2690.5,2690,2.75,,2.85,2.75,230.63,9.47,230.78,230.59,50.99,1.67,51.06,50.99,19,0,19.08,19.07,88.2,5.16,88.21,88.2,36675,4825.48,36700,36675
03/17/21,20.04,2.09,,,14.86,0.6,14.86,14.85,2750.5,295.5,2750.5,2748.5,2.72,,2.75,2.66,233.01,9.47,233.26,233.01,52.05,1.67,52.13,52.01,18.06,0,18.06,18.05,89.2,5.16,89.21,89.2,36300,4825.48,36325,36300
03/18/21,20.07,2.09,,,14.3,0.6,14.3,14.29,2761.5,295.5,2761.5,2761,2.77,,2.78,2.7,231.07,9.47,231.16,231,51.59,1.67,51.74,51.59,18.56,0,18.58,18.56,90.56,5.16,90.52,90.51,36600,4825.48,36650,36600
03/19/21,20.35,2.09,,,14.61,0.6,14.6,14.58,2792.5,295.5,2792.5,2792,2.75,,2.75,2.65,234.7,9.47,234.72,234.58,52.15,1.67,52.15,52.14,19.46,0,19.46,19.43,89.25,5.16,89.26,89.25,37775,4825.48,37800,37775
03/22/21,20.655,2.09,,,14.22,0.6,14.22,14.21,2829,295.5,2829,2827.5,2.68,,2.72,2.68,230.72,9.47,230.77,230.69,53.06,1.67,53.06,52.96,10.15,0,10.15,10.14,89.98,5.16,89.98,89.97,37775,4825.48,37800,37775
03/23/21,20.61,2.09,,,13.88,0.6,13.87,13.85,2871,295.5,2871,2870,2.75,,2.83,2.74,229.08,9.47,229.12,229,50.74,1.67,50.86,50.74,10.1,0,10.09,10.05,88.05,5.16,88.06,88.05,36775,4825.48,36775,36750
03/24/21,20.48,2.09,,,13.67,0.6,13.67,13.66,2850,295.5,2850.5,2850,2.72,,2.71,2.66,229.68,9.47,229.8,229.69,51.13,1.67,51.21,51.13,8.94,0,8.94,8.93,88.55,5.16,88.6,88.55,35825,4825.48,35825,35800
03/25/21,20.68,2.09,,,13.95,0.6,13.95,13.94,2754,295.5,2754.5,2754,2.49,,2.5,2.42,231.16,9.47,231.22,231.16,51.96,1.67,51.96,51.82,9.18,0,9.21,9.2,88.69,5.16,88.74,88.73,35825,4825.48,35900,35825
03/26/21,20.83,2.09,,,14.24,0.6,14.24,14.23,2775.5,295.5,2776,2775.5,2.56,,2.65,2.58,235.31,9.47,235.31,235.1,52.27,1.67,52.39,52.3,9.12,0,9.12,9.11,90.58,5.16,90.58,90.57,36100,4825.48,36125,36100
03/29/21,20.86,2.09,,,14.08,0.6,14.08,14.06,2826.5,295.5,2826.5,2826,2.47,,2.5,2.45,235.98,9.47,236.13,235.98,50.75,1.67,50.76,50.66,10.67,0,10.69,10.66,90.99,5.16,90.99,90.97,36450,4825.48,36450,36425
03/30/21,20.595,2.09,,,14.15,0.6,14.16,14.15,2770,295.5,2770,2769.5,2.35,,2.44,2.35,233.95,9.47,234.01,233.95,51.26,1.67,51.6,51.26,10.21,0,10.24,10.21,89.35,5.16,89.41,89.36,36675,4825.48,36700,36675
03/31/21,20.72,2.09,,,13.95,0.6,13.98,13.97,2774,295.5,2774,2773.5,2.42,,2.46,2.37,228,9.47,228.11,227.93,52.17,1.67,52.18,52.17,10.36,0,10.4,10.37,88.74,5.16,88.8,88.79,36175,3974.73,36200,36175
04/01/21,20.79,2.09,,,14.12,0.6,14.12,14.11,2715.5,295.5,2715.5,2715,2.52,,2.52,2.42,229.62,9.47,229.7,229.62,52.38,1.67,52.57,52.32,10.95,0,10.99,10.95,88.06,5.16,88.07,88.06,36325,3974.73,36350,36325
04/02/21,20.79,2.09,,,14.12,0.6,NA,NA,2715.5,295.5,NA,NA,2.52,,NA,NA,229.62,9.47,NA,NA,52.38,1.67,NA,NA,10.95,0,NA,NA,88.06,5.16,NA,NA,36325,3974.73,NA,NA
04/05/21,20.98,2.09,,,14.1,0.6,14.11,14.1,2715.5,295.5,NA,NA,2.52,,NA,NA,230.28,9.47,230.33,230.28,50.98,1.67,50.98,50.84,10.13,0,10.15,10.14,88.6,5.16,88.6,88.59,36200,3974.73,36275,36200
04/06/21,20.93,2.09,,,14.12,0.6,14.12,14.11,2760.5,295.5,2761,2760.5,2.26,,2.31,2.22,236.3,9.47,236.43,236.32,50.84,1.67,50.96,50.84,10.07,0,10.07,10.05,88.63,5.16,88.64,88.63,36275,3974.73,36300,36275
04/07/21,20.91,2.09,,,14.08,0.6,14.08,14.07,2775,295.5,2775.5,2775,2.15,,2.23,2.15,234.94,9.47,235.13,234.92,50.43,1.67,50.36,50.35,9.56,0,9.58,9.55,88.28,5.16,88.28,88.27,36225,3974.73,36225,36200
04/08/21,21.505,2.09,,,14.26,0.6,14.26,14.25,2858.5,295.5,2858.5,2858,2.3,,2.35,2.27,224.21,9.47,224.3,224.01,52,1.67,52.05,51.93,10,0,10.01,9.99,89.44,5.16,89.46,89.45,37050,3974.73,37050,37000
04/09/21,21.41,2.09,,,14.47,0.6,14.47,14.46,2786,295.5,2786,2785.5,2.3,,2.37,2.28,224.15,9.47,224.27,224.15,51.34,1.67,51.36,51.34,9.32,0,9.32,9.31,91.07,5.16,91.06,91.05,38050,3974.73,38050,38025
04/12/21,21.5,2.09,,,14.43,0.6,14.43,14.42,2788.5,295.5,2789,2788.5,2.14,,2.19,2.11,226.31,9.47,226.48,226.31,50.34,1.67,50.33,50.16,8.56,0,8.58,8.56,91.39,5.16,91.43,91.41,36825,3974.73,36950,36825
04/13/21,21.57,2.09,,,14.24,0.6,14.24,14.23,2791,295.5,2791,2790,2.14,,2.14,2.06,226.57,9.47,226.72,226.71,49.99,1.67,49.93,49.91,9,0,9,8.99,90.78,5.16,90.78,90.75,36375,3974.73,36650,36375
04/14/21,21.51,2.09,,,14.38,0.6,14.38,14.37,2784.5,295.5,2784.5,2782.5,2.05,,2.1,2.04,228.82,9.14,229.11,229.02,49.66,1.67,49.77,49.66,9.2,0,9.2,9.19,91.07,5.16,91.12,91.07,36625,3974.73,36625,36600
04/15/21,21.61,2.09,,,14.49,0.6,14.49,14.48,2822,295.5,2822.5,2822,1.97,,1.97,1.93,234.6,9.14,234.8,234.73,49.56,1.67,49.56,49.41,9.25,0,9.25,9.24,91.83,5.16,91.86,91.83,36350,3974.73,36350,36225
04/16/21,21.91,2.09,,,14.49,0.6,14.5,14.49,2901,295.5,2901.5,2901,2,,2.02,2,238.86,9.14,238.86,238.85,49.81,1.67,49.82,49.81,9.1,0,9.11,9.09,92.91,5.16,92.91,92.9,36400,3974.73,36400,36375
04/19/21,21.65,2.09,,,14.17,0.6,14.18,14.17,2914,295.5,2914.5,2914,2.24,,2.23,2.16,237.6,9.14,237.67,237.58,47.01,1.67,47.01,46.94,9.28,0,9.28,9.27,91.67,5.16,91.69,91.52,36250,3974.73,36325,36250
04/20/21,20.54,2.09,,,13.58,0.6,13.58,13.57,2692.5,295.5,2692.5,2692,2.06,,2.15,2.06,238.31,9.14,238.4,238.36,46,1.67,46.01,45.93,9.08,0,9.09,9.08,94,5.16,94.04,94,36350,3974.73,36350,36300
04/21/21,20.99,2.09,,,13.75,0.6,13.76,13.75,2736.5,295.5,2738,2736.5,2.15,,2.15,2.1,241.13,9.14,241.11,240.93,47.09,1.67,47.06,47.05,9.88,0,9.89,9.88,94.19,5.53,94.22,94.19,36200,3974.73,36225,36200
04/22/21,20.55,2.09,,,13.61,0.6,13.62,13.61,2743,295.5,2743.5,2743,2.26,,2.34,2.24,238.33,9.14,238.43,238.34,46.75,1.67,46.75,46.71,10.5,0,10.52,10.5,94.01,5.53,94.05,94.01,36125,3974.73,36200,36125
04/23/21,20.7,2.09,,,13.74,0.6,13.75,13.74,2734,295.5,2734.5,2734,2.34,,2.45,2.35,240.58,9.14,240.56,240.47,48.05,1.67,48.05,47.93,12.12,0,12.13,12.12,94.61,5.53,94.61,94.59,36050,3974.73,36100,36050
04/26/21,20.6704,2.09,,,13.44,0.6,13.45,13.44,2706.5,295.5,2706.5,2706,2.74,,2.74,2.66,238.51,9.14,238.63,238.51,48.58,1.67,48.89,48.63,12.53,0,12.53,12.51,94.39,5.53,94.45,94.44,36225,3974.73,36225,36200
04/27/21,20.65,2.09,,,13.55,0.6,13.55,13.54,2697.5,295.5,2697.5,2697,2.9,,2.99,2.9,238.35,9.14,238.43,238.35,50.99,1.67,51.19,50.99,12.5,0,12.49,12.48,94.51,5.53,94.5,94.49,36000,3974.73,36025,36000
04/28/21,20.59,2.09,,,13.43,0.6,13.44,13.43,2680.5,295.5,2680.5,2680,2.89,,3,2.89,237.9,9.14,237.94,237.91,49.09,1.67,49.09,49,12.01,0,12.02,12.01,94.15,5.53,94.2,94.16,36425,3974.73,36425,36400
04/29/21,20.585,2.09,,,12.98,0.6,12.98,12.97,2626,295.5,2626,2625.5,2.89,,NA,NA,241.6,9.14,241.72,241.6,48.79,2.04,48.88,48.79,10.99,0,10.99,10.98,95.09,5.53,95.12,95.09,36125,3974.73,36150,36125
04/30/21,20.925,2.09,,,13.05,0.6,13.06,13.05,2682,295.5,2682,2681.5,3.37,,3.37,3.28,240.32,9.14,240.41,240.32,48.82,2.04,48.79,48.78,10.89,0,10.9,10.89,95,5.53,95.02,95.01,36100,3610.88,36125,36100
05/03/21,21.24,2.09,,,13.34,0.6,13.36,13.35,2682,295.5,NA,NA,3.24,,3.19,3.08,243.02,9.14,243.03,243.02,47.76,2.04,47.84,47.76,11.1,0,11.1,11.09,95.85,5.53,95.86,95.85,35900,3610.88,35925,35900
05/04/21,21.39,2.09,,,13.53,0.6,13.54,13.53,2715,295.5,2715,2714,2.8,,2.82,2.75,240,9.14,240.05,240,47.86,2.04,47.86,47.81,10.51,0,10.52,10.51,94.91,5.53,94.96,94.89,35700,3610.88,35700,35675
05/05/21,21.49,2.09,,,13.18,0.6,13.19,13.18,2716,295.5,2716.5,2716,2.86,,2.9,2.8,239.7,9.14,239.73,239.68,48.17,2.04,48.17,48.16,10.83,0,10.86,10.83,95.44,5.53,95.49,95.48,35400,3610.88,35450,35400
05/06/21,22.16,2.09,,,13.89,0.6,13.89,13.88,2803,295.5,2803.5,2803,2.6,,2.64,2.6,241.62,9.14,241.62,241.45,46.9,2.04,46.82,46.81,10.76,0,10.76,10.75,96.82,5.53,96.87,96.86,35175,3610.88,35200,35175
05/07/21,22.56,2.09,,,13.92,0.6,13.92,13.91,2838.5,295.5,2838.5,2837.5,2.5,,2.56,2.48,240.92,9.14,240.99,240.84,47.1,2.04,47.01,47,11.04,0,11.05,11.04,97.41,5.53,97.4,97.38,35075,3610.88,35100,35075
05/10/21,22.71,2.09,,,14.08,0.6,14.09,14.08,2825,295.5,2825.5,2825,2.29,,2.4,2.32,239.19,9.14,239.33,239.19,46.45,2.04,46.37,46.36,9.94,0,9.94,9.93,98.06,5.53,98.07,98.06,35175,3610.88,35175,35150
05/11/21,22.31,2.09,,,13.83,0.82,13.84,13.83,2766.5,295.5,2766.5,2766,2.2,,2.26,2.18,234.04,9.14,234,233.98,46.22,2.04,46.32,46.22,10.83,0,10.82,10.81,97.29,5.53,97.32,97.29,35050,3610.88,35075,35050
05/12/21,22.46,2.09,,,13.61,0.82,13.62,13.61,2817.5,295.5,2817.5,2817,2.16,,2.3,2.22,229.75,9.14,229.71,229.7,45.17,2.04,45.17,45.06,10.76,0,10.76,10.75,96.2,5.53,96.21,96.2,35050,3610.88,NA,NA
05/13/21,22.42,2.09,,,13.79,0.82,13.8,13.79,2819.5,295.5,2819.5,2819,2.16,,2.23,2.16,231,9.14,230.95,230.87,44.93,2.04,44.94,44.93,10.38,0,10.38,10.37,97.55,5.53,97.52,97.51,35050,3610.88,NA,NA
05/14/21,22.6,2.09,,,13.84,0.82,13.84,13.83,2827,295.5,2827.5,2827,2.35,,2.32,2.25,234.44,9.14,234.55,234.39,45.79,2.04,45.86,45.79,10.97,0,10.98,10.97,97.7,5.53,97.73,97.72,35050,3610.88,NA,NA
05/17/21,22.85,2.09,,,14.49,0.82,14.49,14.48,2816.5,295.5,2816.5,2816,2.36,,2.45,2.37,235.87,9.14,235.94,235.87,45.05,2.04,45.12,45.11,11.76,0,11.86,11.8,97.55,5.53,97.58,97.55,33600,3610.88,33625,33600
05/18/21,23.26,2.09,,,14.55,0.82,14.55,14.54,2805,295.5,2806,2805,2.3,,2.39,2.31,234.11,9.14,234.19,234.11,44.13,2.04,44.12,44.07,12.1,0,12.1,12.09,97.69,5.53,97.67,97.66,33800,3610.88,33800,33775
05/19/21,23.51,2.09,,,14.73,0.82,14.74,14.73,2779.5,295.5,2779.5,2778.5,2.25,,2.36,2.28,232.38,9.14,232.38,232.37,44.34,2.04,44.34,44.26,12.14,0,12.13,12.11,96.31,5.53,96.37,96.36,33075,3610.88,33075,33050
05/20/21,23.595,4.17,,,14.75,0.82,14.76,14.75,2784,295.5,2784,2783,2.32,,2.43,2.35,236.1,9.14,236.2,236.1,44.13,2.04,44.13,44.09,11.63,0,11.65,11.64,97.42,5.53,97.44,97.43,32925,3610.88,32950,32925
05/21/21,23.9,4.17,,,14.7,0.82,14.7,14.69,2802,295.5,2802.5,2802,2.4,,2.43,2.35,237.28,9.14,237.43,237.28,43.87,2.04,43.91,43.83,11.6,0,11.61,11.6,97.42,5.53,97.44,97.43,32925,3610.88,33000,32925
05/24/21,23.87,4.17,,,14.78,0.82,14.79,14.77,2798,295.5,2798,2797.5,2.4,,NA,NA,236.48,9.14,236.58,236.48,43.79,2.04,43.79,43.72,11.26,0,11.27,11.25,98.16,5.53,98.18,98.16,33000,3610.88,33050,33000
05/25/21,23.87,4.17,,,14.43,0.82,14.43,14.42,2775.5,295.5,2775.5,2774.5,2.41,,2.42,2.34,237.94,9.14,237.94,237.89,43.66,2.04,43.73,43.66,11.02,0,11,10.99,97.52,5.53,97.52,97.51,33100,3610.88,33100,33075
05/26/21,24.07,4.17,,,14.62,0.82,14.63,14.62,2777,295.5,2778,2777,2.35,,2.36,2.28,237.19,9.14,237.19,237.18,43.63,2.04,43.7,43.63,10.88,0,10.89,10.88,97.31,5.53,97.32,97.31,33100,3610.88,NA,NA
05/27/21,23.365,4.17,,,14.25,0.82,14.26,14.25,2759.5,295.5,2760,2759.5,2.3,,2.3,2.22,236.99,9.14,237.11,237,43.56,2.04,43.56,43.53,11.73,0,11.73,11.72,96.68,5.53,96.66,96.65,32900,3610.88,32975,32900
05/28/21,23.12,4.17,,,13.75,0.82,13.74,13.72,2713,295.5,2713,2712.5,2.23,,2.27,2.2,239.72,9.14,239.84,239.69,42.77,2.04,42.86,42.83,11.31,0,11.31,11.3,96.43,5.53,96.46,96.44,32900,3610.88,32900,32875
05/31/21,23.12,4.17,,,13.75,0.82,NA,NA,2713,295.5,NA,NA,2.31,,2.31,2.23,239.72,9.14,NA,NA,42.77,2.04,NA,NA,11.31,0,NA,NA,96.43,5.53,NA,NA,33150,3610.88,33150,33000
06/01/21,22.89,4.17,,,14.29,0.82,14.3,14.29,2715,295.5,2715,2714.5,2.3,,2.4,2.32,237.35,9.14,237.35,237.24,43.16,2.04,43.2,43.17,11.85,0,11.84,11.82,96.78,5.53,96.78,96.77,33150,3610.88,NA,NA
06/02/21,23.245,4.17,,,14.28,0.82,14.28,14.27,2730.5,295.5,2731,2730.5,2.45,,2.46,2.41,239.31,9.14,239.32,239.24,43.36,2.04,43.39,43.38,11.22,0,11.2,11.19,96.81,5.53,96.86,96.85,33850,3610.88,33850,33650
06/03/21,23.06,4.17,,,14.36,0.82,14.36,14.35,2745.5,295.5,2745.5,2744.5,2.34,,2.34,2.26,238.65,9.14,238.75,238.65,42.81,2.04,42.83,42.81,10.87,0,10.86,10.84,97.37,5.53,97.36,97.33,33600,3610.88,33600,33375
06/04/21,23.03,4.17,,,14.5,0.82,14.5,14.49,2734,295.5,2734,2733,2.37,,2.37,2.29,239.25,9.14,239.34,239.26,43.78,2.04,43.84,43.77,9.9,0,9.91,9.9,97.9,5.53,97.9,97.89,33350,3610.88,33400,33350
06/07/21,23.31,4.17,,,14.85,0.82,14.85,14.84,2774,295.5,2774.5,2774,2.38,,2.45,2.37,239.08,9.14,239.07,238.99,46.11,2.04,46.18,46.11,9,0,8.95,8.94,98.56,5.53,98.56,98.55,33475,3610.88,33475,33450
06/08/21,23.3,4.17,,,14.67,0.82,14.66,14.65,2785,295.5,2785.5,2785,2.38,,2.36,2.28,238.37,9.14,238.46,238.37,45.72,2.04,45.81,45.72,9.01,0,9,8.99,96.4,5.53,96.4,96.39,33025,3610.88,33025,33000
